name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000
	StockholdersEquity,"1,212,216,000,000","1,230,156,000,000","1,225,255,000,000","1,226,684,000,000","1,225,894,000,000","1,214,286,000,000","1,217,448,000,000","1,208,207,000,000","1,200,764,000,000","1,193,520,000,000","1,192,966,000,000","1,197,684,000,000","1,197,569,000,000","1,189,024,000,000","1,181,910,000,000","1,182,419,000,000","1,169,137,000,000","1,179,716,000,000","1,169,353,000,000","1,182,011,000,000","1,178,778,000,000","1,175,894,000,000","1,171,756,000,000","1,175,451,000,000","1,167,352,000,000","1,132,735,000,000","1,103,413,000,000","1,101,128,000,000","1,100,971,000,000","1,064,010,000,000","1,040,227,000,000","1,040,833,000,000","1,044,063,000,000","1,002,745,000,000","978,017,000,000","974,142,000,000","977,307,000,000","938,926,000,000","899,559,000,000","891,318,000,000","881,579,000,000","847,223,000,000","822,552,000,000","813,624,000,000","808,335,000,000","790,838,000,000","797,108,000,000","756,873,980,220","733,451,947,240","639,423,936,000","585,553,262,500","562,184,778,980","515,549,489,500","460,679,047,500","425,215,452,900","387,955,499,750","356,614,423,850","342,996,867,100","316,603,447,680","303,460,439,700","293,118,534,720","285,316,883,800","272,600,980,200"
		CapitalStock,"183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","182,928,693,080","183,036,084,480","178,720,267,500","178,679,712,500","179,066,322,160","179,078,303,500","175,827,906,000","175,827,906,000","175,827,906,000","175,827,906,000","175,827,906,000","175,785,028,800","175,593,204,000","175,826,419,200","175,584,708,000","175,599,576,000"
			CommonStock,"183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","182,928,693,080","183,036,084,480","178,720,267,500","178,679,712,500","179,066,322,160","179,078,303,500","175,827,906,000","175,827,906,000","175,827,906,000","175,827,906,000","175,827,906,000","175,785,028,800","175,593,204,000","175,826,419,200","175,584,708,000","175,599,576,000"
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,363,609,400",,,,,,,,,,,,,,
		RetainedEarnings,"726,894,000,000","743,124,000,000","737,733,000,000","743,114,000,000","742,437,000,000","732,182,000,000","733,026,000,000","728,242,000,000","722,432,000,000","712,437,000,000","708,922,000,000","716,908,000,000","716,898,000,000","711,197,000,000","705,030,000,000","707,732,000,000","697,972,000,000","711,755,000,000","708,894,000,000","715,132,000,000","713,451,000,000","707,303,000,000","705,887,000,000","708,602,000,000","703,567,000,000","669,300,000,000","645,669,000,000","645,365,000,000","639,828,000,000","603,808,000,000","585,679,000,000","588,657,000,000","595,908,000,000","556,717,000,000","539,626,000,000","531,812,000,000","536,370,000,000","499,288,000,000","471,767,000,000","465,750,000,000","456,604,000,000","424,067,000,000","410,263,000,000","401,607,000,000","397,556,000,000","378,600,000,000","397,224,000,000","357,164,777,000","332,454,190,800","317,697,040,500","263,586,690,000","252,272,753,920","203,872,022,000","178,543,139,200","143,625,902,500","120,918,937,050","89,577,861,150","85,322,892,050","58,989,598,080","51,396,560,700","51,820,780,800","45,690,050,900","33,011,728,200"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,863,000,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"302,301,000,000","304,011,000,000","304,501,000,000","300,549,000,000","300,436,000,000","299,083,000,000","301,401,000,000","296,944,000,000","295,311,000,000","298,062,000,000","301,023,000,000","297,755,000,000","297,650,000,000","294,806,000,000","293,859,000,000","291,666,000,000","288,144,000,000","284,940,000,000","277,438,000,000","283,858,000,000","282,306,000,000","285,570,000,000","282,848,000,000","283,828,000,000","280,764,000,000","280,414,000,000","274,723,000,000","272,742,000,000","278,122,000,000","277,181,000,000","271,527,000,000",,"265,134,000,000","263,007,000,000","255,370,000,000",,"257,916,000,000",,"244,771,000,000",,"241,954,000,000",,"229,268,000,000",,,"-2,717,000,000",,"216,780,510,140","164,598,062,560","143,006,628,000","143,286,860,000","130,845,702,900","132,599,164,000","106,308,002,300","105,761,644,400","91,208,656,700","91,208,656,700","81,846,069,050","81,828,820,800","76,470,675,000","65,471,334,720","64,042,124,900","63,989,676,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,717,000,000",,,"-1,344,134,720",,"-569,217,500",,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165,942,197,280",,"143,856,077,500",,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"269,155,000,000",,,,"259,309,000,000",,"256,617,000,000",,"242,547,000,000",,"240,135,000,000",,"228,996,000,000","227,758,000,000","231,934,000,000","433,726,000,000",,,,,,,,,,,,,,,,
	MinorityInterest,"216,240,000,000","214,149,000,000","207,362,000,000","199,151,000,000","200,525,000,000","196,372,000,000","197,515,000,000","191,790,000,000","190,839,000,000","187,799,000,000","186,641,000,000","186,206,000,000","188,522,000,000","183,711,000,000","182,411,000,000","179,432,000,000","166,889,000,000","164,318,000,000","141,755,000,000","141,028,000,000","143,379,000,000","141,887,000,000","141,561,000,000","137,673,000,000","138,889,000,000","137,200,000,000","135,509,000,000","132,384,000,000","120,659,000,000","116,738,000,000","96,979,000,000","90,309,000,000","84,609,000,000","79,801,000,000","82,438,000,000","76,343,000,000","74,730,000,000","71,203,000,000","68,901,000,000","65,158,000,000","63,822,000,000","60,478,000,000","58,644,000,000","54,962,000,000","54,361,000,000","56,288,000,000","56,176,000,000","51,785,464,980","42,946,565,320","33,539,038,500","30,854,707,500","30,078,920,520","28,289,544,000","8,981,792,750","9,387,422,100","6,192,056,200","5,604,307,550","5,223,512,650","4,850,954,880","5,125,602,000",,"5,084,020,500","4,985,242,200"
TotalCapitalization,"1,459,761,000,000","1,521,038,000,000","1,518,880,000,000","1,511,374,000,000","1,536,939,000,000","1,483,708,000,000","1,498,345,000,000","1,493,016,000,000","1,500,038,000,000","1,483,378,000,000","1,492,891,000,000","1,497,875,000,000","1,491,912,000,000","1,561,911,000,000","1,565,851,000,000","1,597,351,000,000","1,593,967,000,000","1,614,191,000,000","1,560,431,000,000","1,541,841,000,000","1,555,635,000,000","1,546,195,000,000","1,510,288,000,000","1,507,755,000,000","1,501,159,000,000","1,435,597,000,000","1,454,263,000,000","1,467,526,000,000","1,457,981,000,000","1,357,784,000,000","1,339,071,000,000","1,311,614,000,000","1,283,051,000,000","1,183,420,000,000","1,107,940,000,000","1,102,370,000,000","1,084,675,000,000","1,070,278,000,000","1,047,636,000,000","1,021,827,000,000","974,973,000,000","932,694,000,000","894,733,000,000","885,723,000,000","861,333,000,000","823,665,000,000","832,253,000,000","792,144,858,870","774,177,768,240","682,018,743,000","621,117,660,000","597,996,444,320","560,131,356,500","496,035,026,150","463,675,737,800","428,005,189,450","398,576,366,200","390,770,070,750","377,240,383,680","370,440,483,900","351,387,939,840","354,674,496,800","325,876,105,800"
CommonStockEquity,"1,212,216,000,000","1,230,156,000,000","1,225,255,000,000","1,226,684,000,000","1,225,894,000,000","1,214,286,000,000","1,217,448,000,000","1,208,207,000,000","1,200,764,000,000","1,193,520,000,000","1,192,966,000,000","1,197,684,000,000","1,197,569,000,000","1,189,024,000,000","1,181,910,000,000","1,182,419,000,000","1,169,137,000,000","1,179,716,000,000","1,169,353,000,000","1,182,011,000,000","1,178,778,000,000","1,175,894,000,000","1,171,756,000,000","1,175,451,000,000","1,167,352,000,000","1,132,735,000,000","1,103,413,000,000","1,101,128,000,000","1,100,971,000,000","1,064,010,000,000","1,040,227,000,000","1,040,833,000,000","1,044,063,000,000","1,002,745,000,000","978,017,000,000","974,142,000,000","977,307,000,000","938,926,000,000","899,559,000,000","891,318,000,000","881,579,000,000","847,223,000,000","822,552,000,000","813,624,000,000","808,335,000,000","790,838,000,000","797,108,000,000","756,873,980,220","733,451,947,240","639,423,936,000","585,553,262,500","562,184,778,980","515,549,489,500","460,679,047,500","425,215,452,900","387,955,499,750","356,614,423,850","342,996,867,100","316,603,447,680","303,460,439,700","293,118,534,720","285,316,883,800","272,600,980,200"
CapitalLeaseObligations,"170,804,000,000","171,536,000,000","164,555,000,000","163,838,000,000","163,171,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"77,511,000,000",,"4,876,000,000",,"62,972,000,000",,"60,364,000,000",,"47,335,000,000",,"44,747,000,000",,,,,,,,,,,,"703,642,750",,,,,,,,,
NetTangibleAssets,"1,110,807,000,000","1,167,765,000,000","1,121,403,000,000","1,124,668,000,000","1,128,201,000,000","1,094,901,000,000","1,113,933,000,000","1,107,177,000,000","1,108,173,000,000","1,133,920,000,000","1,089,984,000,000","1,094,955,000,000","1,095,694,000,000","1,071,592,000,000","1,082,098,000,000","1,082,218,000,000","1,070,414,000,000","1,063,238,000,000","1,102,567,000,000","1,116,785,000,000","1,116,116,000,000","1,101,337,000,000","1,100,941,000,000","1,107,165,000,000","1,098,913,000,000","1,063,087,000,000","1,059,357,000,000","1,061,010,000,000","1,061,284,000,000","1,000,175,000,000","1,002,711,000,000","1,004,730,000,000","1,008,691,000,000","963,891,000,000","941,092,000,000","943,456,000,000","950,240,000,000","913,473,000,000","877,920,000,000","870,351,000,000","860,459,000,000","829,206,000,000","811,237,000,000","802,533,000,000","797,873,000,000","780,161,000,000","787,746,000,000","748,174,515,690","724,963,444,280","632,732,856,000","578,940,982,500","557,099,666,420","510,535,846,000","457,789,973,150","422,227,040,750","383,054,834,950","351,879,322,050","338,385,937,550","312,100,172,160","299,558,368,500","290,163,260,160","282,175,537,800","270,021,551,400"
WorkingCapital,"-224,551,000,000","-194,506,000,000","-127,712,000,000","-120,922,000,000","-68,535,000,000","-153,258,000,000","-88,920,000,000","-101,376,000,000","-101,107,000,000","-151,505,000,000","-129,985,000,000","-131,150,000,000","-145,656,000,000","-117,598,000,000","-93,905,000,000","-88,051,000,000","-110,707,000,000","-122,063,000,000","-121,319,000,000","-154,599,000,000","-149,891,000,000","-188,521,000,000","-147,938,000,000","-146,410,000,000","-134,378,000,000","-214,536,000,000","-70,895,000,000","-30,489,000,000","-49,944,000,000","-160,416,000,000","-69,878,000,000","-76,273,000,000","-78,787,000,000","-177,327,000,000","-132,943,000,000","-114,874,000,000","-117,489,000,000","-143,344,000,000","-64,488,000,000","-32,420,000,000","-63,101,000,000","-94,170,000,000","-44,317,000,000","-10,040,000,000","-2,378,000,000","-39,864,000,000","53,940,000,000","35,839,874,360","33,084,707,320","33,090,432,000","-17,630,147,500","47,940,778,160","22,056,802,000","25,273,191,950","-3,352,650,750","629,139,400","-27,855,974,750","-2,425,497,950","-14,188,629,120","9,928,787,100","-7,185,373,440","17,872,605,400","-12,955,015,800"
InvestedCapital,"1,745,677,000,000","1,696,878,000,000","1,688,618,000,000","1,671,378,000,000","1,672,429,000,000","1,621,446,000,000","1,650,147,000,000","1,641,099,000,000","1,659,784,000,000","1,658,795,000,000","1,690,827,000,000","1,690,733,000,000","1,690,530,000,000","1,705,295,000,000","1,706,867,000,000","1,733,894,000,000","1,732,505,000,000","1,720,417,000,000","1,727,703,000,000","1,720,432,000,000","1,739,771,000,000","1,715,323,000,000","1,692,973,000,000","1,711,462,000,000","1,719,346,000,000","1,628,364,000,000","1,657,388,000,000","1,651,723,000,000","1,670,985,000,000","1,509,031,000,000","1,484,783,000,000","1,475,936,000,000","1,456,221,000,000","1,321,118,000,000","1,292,363,000,000","1,289,943,000,000","1,267,753,000,000","1,172,546,000,000","1,125,093,000,000","1,162,592,000,000","1,152,543,000,000","1,081,545,000,000","1,070,231,000,000","988,043,000,000","957,579,000,000","916,426,000,000","868,692,000,000","831,384,996,750","805,114,782,040","709,703,086,500","656,814,615,000","632,009,131,160","588,832,649,000","524,338,021,000","490,952,242,050","456,614,475,850","427,467,109,700","415,902,534,150","397,869,359,040","388,487,563,200","372,621,215,040","372,398,301,600","364,898,233,800"
TangibleBookValue,"1,110,807,000,000","1,167,765,000,000","1,121,403,000,000","1,124,668,000,000","1,128,201,000,000","1,094,901,000,000","1,113,933,000,000","1,107,177,000,000","1,108,173,000,000","1,133,920,000,000","1,089,984,000,000","1,094,955,000,000","1,095,694,000,000","1,071,592,000,000","1,082,098,000,000","1,082,218,000,000","1,070,414,000,000","1,063,238,000,000","1,102,567,000,000","1,116,785,000,000","1,116,116,000,000","1,101,337,000,000","1,100,941,000,000","1,107,165,000,000","1,098,913,000,000","1,063,087,000,000","1,059,357,000,000","1,061,010,000,000","1,061,284,000,000","1,000,175,000,000","1,002,711,000,000","1,004,730,000,000","1,008,691,000,000","963,891,000,000","941,092,000,000","943,456,000,000","950,240,000,000","913,473,000,000","877,920,000,000","870,351,000,000","860,459,000,000","829,206,000,000","811,237,000,000","802,533,000,000","797,873,000,000","780,161,000,000","787,746,000,000","748,174,515,690","724,963,444,280","632,732,856,000","578,940,982,500","557,099,666,420","510,535,846,000","457,789,973,150","422,227,040,750","383,054,834,950","351,879,322,050","338,385,937,550","312,100,172,160","299,558,368,500","290,163,260,160","282,175,537,800","270,021,551,400"
TotalDebt,"704,265,000,000","638,258,000,000","627,918,000,000","608,532,000,000","609,706,000,000","407,160,000,000","432,699,000,000","432,892,000,000","459,020,000,000","465,275,000,000","497,861,000,000","493,049,000,000","492,961,000,000","516,271,000,000","524,957,000,000","551,475,000,000","563,368,000,000","540,701,000,000","558,350,000,000","538,421,000,000","560,993,000,000","539,429,000,000","521,217,000,000","536,011,000,000","551,994,000,000","495,629,000,000","553,975,000,000","550,595,000,000","570,014,000,000","445,021,000,000","444,556,000,000","512,614,000,000","412,158,000,000","323,249,000,000","314,346,000,000","378,773,000,000","290,446,000,000","293,984,000,000","225,534,000,000","318,609,000,000","270,964,000,000","279,069,000,000","247,679,000,000","174,419,000,000","149,244,000,000","125,588,000,000","71,584,000,000","74,511,016,530","71,662,834,800","70,279,150,500","71,261,352,500","69,824,352,180","73,283,159,500","64,362,616,250","65,736,789,150","68,658,976,100","70,852,685,850","72,905,667,050","81,265,911,360","85,027,123,500","79,502,680,320","87,081,417,800","92,297,253,600"
NetDebt,"456,156,000,000","380,313,000,000","351,794,000,000","354,054,000,000","330,521,000,000","321,562,000,000","278,239,000,000","315,415,000,000","333,450,000,000","342,498,000,000","332,710,000,000","378,511,000,000","396,643,000,000","418,340,000,000","405,010,000,000","450,153,000,000","463,758,000,000","467,928,000,000","462,909,000,000","472,308,000,000","479,380,000,000","465,651,000,000","449,453,000,000","446,536,000,000","499,543,000,000","444,222,000,000","397,289,000,000","400,503,000,000","456,558,000,000","401,626,000,000","339,020,000,000","361,752,000,000","312,917,000,000","257,201,000,000","181,997,000,000","199,676,000,000","175,444,000,000","187,911,000,000","120,895,000,000","144,007,000,000","133,440,000,000","147,397,000,000","95,935,000,000","85,187,000,000","69,594,000,000","92,644,000,000","2,687,000,000","15,698,797,300","6,165,487,520",,"22,792,092,500",,,,"54,428,836,250","50,852,675,450","59,619,236,300","53,567,908,650","71,290,824,960","71,832,831,900","71,348,771,520","68,473,076,100","74,257,786,800"
ShareIssued,"183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,021,000,000","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,021,000,000","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,020,977,818",,,,,,,,,,,,,,
OrdinarySharesNumber,"183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,021,000,000","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,021,000,000","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,021,000,000","183,020,977,818",,,,,,,,,,,,,,
