name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,06/30/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalEquityGrossMinorityInterest,"90,480,000,000","100,708,000,000","100,015,000,000","103,623,000,000","103,336,000,000","101,548,000,000","103,420,000,000","101,770,000,000","102,165,000,000","100,404,000,000","100,138,000,000","98,461,000,000","99,282,000,000","96,843,000,000","92,797,000,000","94,108,000,000","97,289,000,000","98,387,000,000","102,599,000,000","107,351,000,000","111,509,000,000","112,642,000,000","126,894,000,000","132,978,000,000","130,200,000,000","130,407,000,000","131,251,000,000","130,133,000,000","131,085,000,000","119,620,000,000","118,773,000,000","113,323,000,000","119,220,000,000","112,482,000,000","110,295,000,000","108,408,000,000","103,183,000,000","95,891,000,000","90,366,000,000","86,362,000,000","104,978,000,000","102,113,000,000","100,803,000,000","96,949,000,000","91,179,000,000","92,109,000,000","106,790,000,000","106,454,000,000","99,704,000,000","94,652,000,000","91,494,000,000","89,423,000,000","85,749,000,000","85,465,000,000","85,070,000,000","85,465,000,000","80,881,000,000","80,450,000,000","79,030,000,000","80,097,000,000","191,569,000,000","77,999,000,000","76,224,000,000","44,447,643,000","78,235,000,000","77,063,000,000","74,356,000,000","44,286,147,000","45,627,254,000","70,047,000,000","44,005,469,000","44,693,302,000","47,388,343,000","74,994,000,000","44,743,145,000","53,846,700,000","52,547,654,000","74,001,000,000","50,051,403,000","48,964,925,000","28,771,390,000","44,342,000,000","44,519,000,000","42,632,000,000","42,110,000,000","42,858,000,000","35,899,616,000","12,892,000,000","11,910,000,000","19,467,300,000","11,154,000,000","9,836,000,000","9,846,000,000","10,942,000,000","11,229,000,000","11,429,000,000","12,120,000,000","11,257,000,000","13,328,000,000","13,178,000,000"
	StockholdersEquity,"88,286,000,000","98,412,000,000","97,922,000,000","101,485,000,000","101,199,000,000","99,444,000,000","101,488,000,000","99,821,000,000","100,187,000,000","98,491,000,000","98,521,000,000","96,803,000,000","97,640,000,000","95,286,000,000","91,376,000,000","92,726,000,000","96,030,000,000","97,216,000,000","101,383,000,000","106,119,000,000","110,296,000,000","111,441,000,000","125,818,000,000","131,861,000,000","129,080,000,000","129,302,000,000","130,074,000,000","128,991,000,000","129,851,000,000","118,414,000,000","117,619,000,000","112,232,000,000","118,126,000,000","111,465,000,000","109,276,000,000","107,494,000,000","102,208,000,000","94,987,000,000","89,454,000,000","85,490,000,000","104,079,000,000","101,613,000,000","100,225,000,000","96,241,000,000","90,473,000,000","91,303,000,000","105,704,000,000","105,356,000,000","98,642,000,000","93,690,000,000","90,541,000,000","88,549,000,000","84,874,000,000","84,624,000,000","84,278,000,000","84,624,000,000","80,148,000,000","79,661,000,000","77,884,000,000","78,925,000,000","190,463,000,000","76,656,000,000","74,941,000,000","43,766,114,000","76,892,000,000","75,938,000,000","73,282,000,000","43,670,464,000","44,964,889,000","69,409,000,000","43,651,914,000","44,327,232,000","45,577,247,000","74,367,000,000","44,336,259,000","53,398,748,000","52,124,217,000","73,416,000,000","49,655,732,000","47,752,163,000","28,065,567,000","43,281,000,000","43,367,000,000","41,592,000,000","41,072,000,000","41,786,000,000","35,757,600,000","12,783,000,000","11,802,000,000","19,280,700,000","11,045,000,000","9,736,000,000","9,691,000,000","10,642,000,000","10,989,000,000","10,773,000,000","11,506,000,000","10,681,000,000","9,905,000,000","9,830,000,000"
		CapitalStock,,"5,404,000,000",,,,,,,,,,,,,,,,,,,,"5,023,000,000",,,,"5,129,000,000",,,,"5,261,000,000",,,,"43,454,000,000",,,,"5,183,000,000",,,,"5,179,000,000",,,,"5,176,000,000",,,,"5,237,000,000",,,,"5,385,000,000",,,,"5,185,000,000",,,,"5,403,000,000",,,,"5,552,000,000",,,,"5,616,000,000",,,,"5,629,000,000",,,,"5,653,000,000",,,,"4,892,000,000","4,890,000,000","4,886,000,000","4,882,000,000","3,056,000,000","3,684,808,000","1,425,000,000","1,406,000,000",,"1,388,000,000","1,375,000,000","1,367,000,000","1,360,000,000","1,353,000,000","1,346,000,000","1,536,000,000","1,503,000,000","470,000,000","469,000,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,"21,000,000",,,,"21,000,000",,,,,,,,,,,,,,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000","21,000,000","21,000,000","21,000,000","3,056,000,000","30,432,000","12,000,000","12,000,000",,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000"
			CommonStock,,"5,404,000,000",,,,,,,,,,,,,,,,,,,,"5,023,000,000",,,,"5,108,000,000",,,,"5,261,000,000",,,,"43,454,000,000",,,,"5,183,000,000",,,,"5,158,000,000",,,,"5,155,000,000",,,,"5,216,000,000",,,,"5,364,000,000",,,,"5,164,000,000",,,,"5,382,000,000",,,,"5,531,000,000",,,,"5,595,000,000",,,,"5,608,000,000",,,,"5,632,000,000",,,,"4,871,000,000","4,869,000,000","4,865,000,000","4,861,000,000","0","3,654,376,000","1,413,000,000","1,394,000,000",,"1,376,000,000","1,363,000,000","1,355,000,000","1,348,000,000","1,341,000,000","1,334,000,000","1,524,000,000","1,491,000,000","458,000,000","457,000,000"
		AdditionalPaidInCapital,,"13,915,000,000",,,,,,,,,,,,,,,,,,,,"11,673,000,000",,,,"11,321,000,000",,,,"11,046,000,000",,,,,,,,,,,,"9,847,000,000",,,,"9,763,000,000",,,,"9,581,000,000",,,,"9,074,000,000",,,,"7,371,000,000",,,,"5,636,000,000",,,,"3,957,000,000",,,,"4,243,000,000",,,,"3,590,000,000",,,,"3,770,000,000",,,,"3,354,000,000","3,525,000,000","3,529,000,000","3,468,000,000",,"5,269,808,000","2,012,000,000","1,949,000,000",,"1,883,000,000","1,812,000,000","1,756,000,000","1,902,000,000","1,826,000,000","1,752,000,000","1,685,000,000","1,388,000,000","940,000,000","926,000,000"
		RetainedEarnings,,"73,706,000,000",,,,,,,,,,,,,,,,,,,,"92,564,000,000",,,,"102,082,000,000",,,,"87,485,000,000",,,,"83,063,000,000",,,,,,,,"72,655,000,000",,,,"67,080,000,000",,,,"64,510,000,000",,,,"58,487,000,000",,,,"46,794,000,000",,,,"37,763,000,000",,,,"38,700,000,000",,,,"32,344,000,000",,,,"37,518,000,000",,,,"36,668,000,000",,,,"34,008,000,000","34,255,000,000","32,480,000,000","32,025,000,000","32,840,000,000",,,,"13,929,200,000",,,,,,,,,"8,507,000,000","8,447,000,000"
		TreasuryStock,,"14,412,000,000",,,,,,,,,,,,,,,,,,,,"20,719,000,000",,,,"20,971,000,000",,,,"21,054,000,000",,,,"21,323,000,000",,,,,,,,"21,303,000,000",,,,"21,513,000,000",,,,"22,172,000,000",,,,"22,182,000,000",,,,"10,598,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"1,705,000,000",,,,,,,,,,,,"89,804,000,000",,,,"35,235,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,890,000,000","-30,432,000","-12,000,000","-12,000,000","5,351,500,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000","-12,000,000"
	MinorityInterest,"2,194,000,000","2,296,000,000","2,093,000,000","2,138,000,000","2,137,000,000","2,104,000,000","1,932,000,000","1,949,000,000","1,978,000,000","1,913,000,000","1,617,000,000","1,658,000,000","1,642,000,000","1,557,000,000","1,421,000,000","1,382,000,000","1,259,000,000","1,171,000,000","1,216,000,000","1,232,000,000","1,213,000,000","1,201,000,000","1,076,000,000","1,117,000,000","1,120,000,000","1,105,000,000","1,177,000,000","1,142,000,000","1,234,000,000","1,206,000,000","1,154,000,000","1,091,000,000","1,094,000,000","1,017,000,000","1,019,000,000","914,000,000","975,000,000","904,000,000","912,000,000","872,000,000","899,000,000","500,000,000","578,000,000","708,000,000","706,000,000","806,000,000","1,086,000,000","1,098,000,000","1,062,000,000","962,000,000","953,000,000","874,000,000","875,000,000","841,000,000","792,000,000","841,000,000","733,000,000","789,000,000","1,146,000,000","1,172,000,000","1,106,000,000","1,343,000,000","1,283,000,000","681,529,000","1,343,000,000","1,125,000,000","1,074,000,000","615,683,000","662,365,000","638,000,000","353,555,000","366,070,000","1,811,096,000","627,000,000","406,886,000","447,952,000","423,437,000","585,000,000","395,671,000","1,212,762,000","705,823,000","1,061,000,000","1,152,000,000","1,040,000,000","1,038,000,000","1,072,000,000","142,016,000","109,000,000","108,000,000","186,600,000","109,000,000","100,000,000","155,000,000","300,000,000","240,000,000","656,000,000","614,000,000","576,000,000","3,423,000,000","3,348,000,000"
TotalCapitalization,"145,027,000,000","155,649,000,000","156,233,000,000","160,361,000,000","155,709,000,000","99,444,000,000","101,488,000,000","99,821,000,000","100,187,000,000","98,491,000,000","98,521,000,000","96,803,000,000","97,640,000,000","95,286,000,000","91,376,000,000","92,726,000,000","96,030,000,000","97,216,000,000","101,383,000,000","106,119,000,000","159,489,000,000","156,681,000,000","125,818,000,000","177,197,000,000","173,666,000,000","169,619,000,000","130,074,000,000","128,991,000,000","129,851,000,000","156,826,000,000","159,017,000,000","152,681,000,000","156,699,000,000","146,634,000,000","151,654,000,000","141,939,000,000","147,727,000,000","125,697,000,000","115,411,000,000","107,749,000,000","127,876,000,000","127,131,000,000","127,293,000,000","120,463,000,000","109,911,000,000","108,767,000,000","119,746,000,000","118,907,000,000","114,693,000,000","108,694,000,000","102,997,000,000","100,737,000,000","97,005,000,000","94,955,000,000","94,690,000,000","95,710,000,000","80,148,000,000","89,891,000,000","89,563,000,000","91,721,000,000","190,463,000,000","89,563,000,000","74,941,000,000","50,661,617,000","76,892,000,000","88,807,000,000","86,441,000,000","51,371,955,000","52,962,612,000","81,331,000,000","51,088,007,000","52,563,800,000","55,035,112,000","86,694,000,000","52,723,685,000","63,491,893,000","62,451,290,000","88,188,000,000","59,646,939,000","58,554,725,000","34,174,136,000","52,925,000,000","54,878,000,000","53,413,000,000","51,793,000,000","52,704,000,000","43,900,696,000","16,257,000,000","16,562,000,000","29,924,000,000","16,750,000,000","16,880,000,000","17,518,000,000","17,149,000,000","16,196,000,000","16,531,000,000","16,370,000,000","14,421,000,000","14,090,000,000","13,990,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,"21,000,000",,,,"21,000,000",,,,,,,,,,,,,,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000","21,000,000","21,000,000","21,000,000","3,056,000,000","30,432,000","12,000,000","12,000,000",,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000"
CommonStockEquity,"88,286,000,000","98,412,000,000","97,922,000,000","101,485,000,000","101,199,000,000","99,444,000,000","101,488,000,000","99,821,000,000","100,187,000,000","98,491,000,000","98,521,000,000","96,803,000,000","97,640,000,000","95,286,000,000","91,376,000,000","92,726,000,000","96,030,000,000","97,216,000,000","101,383,000,000","106,119,000,000","110,296,000,000","111,441,000,000","125,818,000,000","131,861,000,000","129,080,000,000","129,281,000,000","130,074,000,000","128,991,000,000","129,851,000,000","118,414,000,000","117,619,000,000","112,232,000,000","118,126,000,000","111,465,000,000","109,276,000,000","107,494,000,000","102,208,000,000","94,987,000,000","89,454,000,000","85,490,000,000","104,079,000,000","101,592,000,000","100,225,000,000","96,241,000,000","90,473,000,000","91,282,000,000","105,704,000,000","105,356,000,000","98,642,000,000","93,669,000,000","90,541,000,000","88,549,000,000","84,874,000,000","84,603,000,000","84,278,000,000","84,624,000,000","80,148,000,000","79,640,000,000","77,884,000,000","78,925,000,000","190,463,000,000","76,635,000,000","74,941,000,000","43,766,114,000","76,892,000,000","75,917,000,000","73,282,000,000","43,670,464,000","44,964,889,000","69,388,000,000","43,651,914,000","44,327,232,000","45,577,247,000","74,346,000,000","44,336,259,000","53,398,748,000","52,124,217,000","73,395,000,000","49,655,732,000","47,752,163,000","28,065,567,000","43,260,000,000","43,346,000,000","41,571,000,000","41,051,000,000","38,730,000,000","35,727,168,000","12,771,000,000","11,790,000,000","19,280,700,000","11,033,000,000","9,724,000,000","9,679,000,000","10,630,000,000","10,977,000,000","10,761,000,000","11,494,000,000","10,669,000,000","9,893,000,000","9,818,000,000"
CapitalLeaseObligations,"9,373,000,000","9,722,000,000","9,639,000,000","10,379,000,000","10,294,000,000",,,,,,,,,,,,,,,,,"783,000,000",,,,"535,000,000",,,,"384,000,000",,,,,,,,,,,,,,,,,,,,"647,000,000",,,,"755,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"61,039,000,000","85,096,000,000","71,126,000,000","73,696,000,000","72,417,000,000","69,956,000,000","72,362,000,000","70,694,000,000","70,474,000,000","68,585,000,000","68,421,000,000","68,009,000,000","68,018,000,000","65,909,000,000","63,009,000,000","62,994,000,000","65,607,000,000","66,929,000,000","70,459,000,000","74,871,000,000","77,854,000,000","78,666,000,000","92,364,000,000","97,733,000,000","95,216,000,000","115,947,000,000","92,177,000,000","91,695,000,000","92,949,000,000","82,512,000,000","82,451,000,000","78,056,000,000","83,916,000,000","78,263,000,000","77,711,000,000","81,256,000,000","79,005,000,000","72,091,000,000","65,826,000,000","63,042,000,000","82,995,000,000","81,445,000,000","78,776,000,000","74,986,000,000","70,177,000,000","71,165,000,000","85,098,000,000","86,954,000,000","80,901,000,000","76,032,000,000","73,432,000,000","71,759,000,000","68,216,000,000","68,598,000,000","68,550,000,000","68,598,000,000","64,939,000,000","64,518,000,000","62,682,000,000","63,852,000,000","175,477,000,000","64,580,000,000","62,200,000,000","36,512,145,000","61,830,000,000","62,296,000,000","59,651,000,000","35,249,667,000","35,987,854,000","53,843,000,000","33,539,998,000","33,723,677,000","34,278,792,000","58,774,000,000","33,116,963,000","42,133,106,000","40,578,181,000","56,523,000,000","38,229,963,000","38,025,629,000","25,984,454,000","39,937,000,000","39,730,000,000","38,103,000,000","37,762,000,000","38,749,000,000","32,891,920,000","11,824,000,000","10,924,000,000","18,029,000,000","10,295,000,000","8,959,000,000","8,406,000,000","9,333,000,000","9,542,000,000","9,101,000,000","9,632,000,000","9,650,000,000","8,870,000,000","8,535,000,000"
WorkingCapital,"606,000,000","8,464,000,000","10,939,000,000","4,688,000,000","1,425,000,000","3,073,000,000","16,062,000,000","7,160,000,000","8,389,000,000","10,242,000,000","10,911,000,000","9,876,000,000","10,880,000,000","9,459,000,000","13,482,000,000","12,500,000,000","15,158,000,000","15,878,000,000","23,379,000,000","25,580,000,000","26,659,000,000","23,647,000,000","30,341,000,000","29,888,000,000","29,318,000,000","24,028,000,000","31,050,000,000","29,322,000,000","29,911,000,000","33,395,000,000","20,132,000,000","18,450,000,000","19,080,000,000","13,266,000,000","13,162,000,000","22,107,000,000","18,391,000,000","14,021,000,000","636,000,000","-3,057,000,000","7,913,000,000","8,333,000,000","8,377,000,000","4,067,000,000","-2,837,000,000","-3,409,000,000","4,967,000,000","6,813,000,000","5,573,000,000","1,848,000,000","1,042,000,000","1,138,000,000","-597,000,000","-1,037,000,000","4,775,000,000","-13,000,000","3,980,000,000","3,293,000,000","10,804,000,000","952,000,000","62,497,000,000","-647,000,000","622,000,000","-958,121,000","-1,683,000,000","3,881,000,000","2,604,000,000","2,346,989,000","2,085,785,000","-1,235,000,000","-1,566,832,000","-2,311,224,000","-1,035,112,000","-1,506,000,000","-1,024,698,000","2,947,952,000","3,656,186,000","2,972,000,000","2,010,146,000","4,251,932,000","855,639,000","202,000,000","2,025,000,000","-619,000,000","-1,718,000,000","-940,000,000","-1,072,728,000","135,000,000","42,000,000","743,100,000","308,000,000","-46,000,000","-676,000,000","444,000,000","746,000,000","-407,000,000","-892,000,000","165,000,000","3,274,000,000","3,279,000,000"
InvestedCapital,"157,403,000,000","166,136,000,000","163,789,000,000","169,038,000,000","167,189,000,000","99,444,000,000","101,488,000,000","99,821,000,000","100,187,000,000","98,491,000,000","98,521,000,000","96,803,000,000","97,640,000,000","95,286,000,000","91,376,000,000","92,726,000,000","96,030,000,000","97,216,000,000","101,383,000,000","106,119,000,000","168,027,000,000","163,512,000,000","125,818,000,000","184,767,000,000","182,329,000,000","176,938,000,000","130,074,000,000","128,991,000,000","129,851,000,000","166,195,000,000","166,696,000,000","159,894,000,000","164,596,000,000","155,678,000,000","163,170,000,000","154,384,000,000","161,982,000,000","140,323,000,000","129,433,000,000","116,070,000,000","136,232,000,000","136,219,000,000","136,780,000,000","132,481,000,000","125,171,000,000","124,486,000,000","134,004,000,000","135,545,000,000","128,513,000,000","124,067,000,000","115,786,000,000","112,303,000,000","108,602,000,000","107,858,000,000","104,251,000,000","108,634,000,000","89,370,000,000","98,802,000,000","100,043,000,000","98,227,000,000","190,463,000,000","99,726,000,000","74,941,000,000","54,751,344,000","76,892,000,000","98,242,000,000","93,252,000,000","54,938,189,000","57,011,451,000","91,396,000,000","57,816,991,000","58,372,368,000","62,804,073,000","95,763,000,000","58,908,621,000","67,973,548,000","65,339,382,000","94,585,000,000","63,987,825,000","60,426,051,000","37,065,128,000","57,804,000,000","59,017,000,000","57,421,000,000","55,561,000,000","52,485,000,000","46,753,696,000","17,303,000,000","17,288,000,000","31,359,100,000","17,780,000,000","18,104,000,000","19,938,000,000","18,784,000,000","17,897,000,000","19,050,000,000","18,677,000,000","16,238,000,000","15,332,000,000","15,356,000,000"
TangibleBookValue,"61,039,000,000","85,096,000,000","71,126,000,000","73,696,000,000","72,417,000,000","69,956,000,000","72,362,000,000","70,694,000,000","70,474,000,000","68,585,000,000","68,421,000,000","68,009,000,000","68,018,000,000","65,909,000,000","63,009,000,000","62,994,000,000","65,607,000,000","66,929,000,000","70,459,000,000","74,871,000,000","77,854,000,000","78,666,000,000","92,364,000,000","97,733,000,000","95,216,000,000","115,926,000,000","92,177,000,000","91,695,000,000","92,949,000,000","82,512,000,000","82,451,000,000","78,056,000,000","83,916,000,000","78,263,000,000","77,711,000,000","81,256,000,000","79,005,000,000","72,091,000,000","65,826,000,000","63,042,000,000","82,995,000,000","81,424,000,000","78,776,000,000","74,986,000,000","70,177,000,000","71,144,000,000","85,098,000,000","86,954,000,000","80,901,000,000","76,011,000,000","73,432,000,000","71,759,000,000","68,216,000,000","68,577,000,000","68,550,000,000","68,598,000,000","64,939,000,000","64,497,000,000","62,682,000,000","63,852,000,000","175,477,000,000","64,559,000,000","62,200,000,000","36,512,145,000","61,830,000,000","62,275,000,000","59,651,000,000","35,249,667,000","35,987,854,000","53,822,000,000","33,539,998,000","33,723,677,000","34,278,792,000","58,753,000,000","33,116,963,000","42,133,106,000","40,578,181,000","56,502,000,000","38,229,963,000","38,025,629,000","25,984,454,000","39,916,000,000","39,709,000,000","38,082,000,000","37,741,000,000","35,693,000,000","32,861,488,000","11,812,000,000","10,912,000,000","18,029,000,000","10,283,000,000","8,947,000,000","8,394,000,000","9,321,000,000","9,530,000,000","9,089,000,000","9,620,000,000","9,638,000,000","8,858,000,000","8,523,000,000"
TotalDebt,"78,490,000,000","77,446,000,000","75,506,000,000","77,932,000,000","76,284,000,000","65,799,000,000","64,135,000,000","60,358,000,000","62,189,000,000","63,230,000,000","65,784,000,000","63,004,000,000","61,832,000,000","58,300,000,000","58,997,000,000","55,727,000,000","54,012,000,000","53,168,000,000","57,405,000,000","57,104,000,000","57,731,000,000","52,854,000,000","53,610,000,000","52,906,000,000","53,249,000,000","48,192,000,000","50,284,000,000","46,990,000,000","46,425,000,000","48,165,000,000","49,077,000,000","47,662,000,000","46,470,000,000","44,213,000,000","53,894,000,000","46,890,000,000","59,774,000,000","45,336,000,000","39,979,000,000","30,580,000,000","32,153,000,000","34,627,000,000","36,555,000,000","36,240,000,000","34,698,000,000","33,204,000,000","28,300,000,000","30,189,000,000","29,871,000,000","31,045,000,000","25,245,000,000","23,754,000,000","23,728,000,000","24,010,000,000","19,973,000,000","24,010,000,000","9,222,000,000","19,162,000,000","22,159,000,000","19,302,000,000",,"23,091,000,000",,"10,985,230,000",,"22,325,000,000","19,970,000,000","11,267,725,000","12,046,562,000","22,008,000,000","14,165,077,000","14,045,136,000","17,226,826,000","21,417,000,000","14,572,362,000","14,574,800,000","13,215,165,000","21,190,000,000","14,332,093,000","12,673,888,000","8,999,561,000","14,544,000,000","15,671,000,000","15,850,000,000","14,510,000,000","13,755,000,000","11,026,528,000","4,532,000,000","5,498,000,000","12,078,400,000","6,747,000,000","8,380,000,000","10,259,000,000","8,154,000,000","6,920,000,000","8,289,000,000","7,183,000,000","5,569,000,000","5,439,000,000","5,538,000,000"
NetDebt,"50,978,000,000","45,252,000,000","46,175,000,000","46,879,000,000","44,734,000,000",,,,,,,,,,,,,,,,"25,297,000,000","22,308,000,000",,"25,400,000,000","25,891,000,000","26,763,000,000",,,,"28,233,000,000","33,036,000,000","32,781,000,000","32,378,000,000","30,146,000,000","35,897,000,000","28,141,000,000","41,048,000,000","26,780,000,000","27,176,000,000","23,270,000,000","25,312,000,000","26,288,000,000","26,672,000,000","27,281,000,000","26,338,000,000","25,007,000,000","22,158,000,000","26,596,000,000","25,051,000,000","26,836,000,000","22,835,000,000","21,111,000,000","21,772,000,000","20,665,000,000","16,774,000,000","21,420,000,000","6,283,000,000","16,202,000,000","19,977,000,000","17,942,000,000",,"21,935,000,000",,"10,138,297,000",,"20,378,000,000","18,879,000,000","9,986,062,000","11,318,404,000","20,488,000,000","13,526,008,000","13,202,782,000","16,258,427,000","20,059,000,000","13,648,364,000","13,790,528,000","12,379,546,000","20,020,000,000","13,540,750,000","10,485,500,000","8,709,960,000","13,213,000,000","15,135,000,000","15,383,000,000","14,240,000,000","13,350,000,000","10,739,960,000","4,437,000,000","5,204,000,000","11,526,700,000","6,610,000,000","8,254,000,000","10,080,000,000","7,939,000,000","6,451,000,000","8,021,000,000","7,000,000,000","4,887,000,000","4,257,000,000","4,619,000,000"
ShareIssued,"21,354,458,394","21,535,840,000","21,686,960,245","21,630,452,831","21,593,527,568","21,366,390,000","21,422,686,740","21,351,099,087","21,335,684,480","21,288,193,000","21,276,839,123","21,221,994,207","21,153,323,668","21,049,696,000","20,523,646,199","20,391,571,223","20,256,432,092","20,108,771,000","20,100,187,556","20,040,575,782","20,015,763,557","20,005,961,000","20,089,474,929","20,222,153,062","20,250,463,733","20,426,632,000","20,615,552,641","20,742,998,495","20,964,492,411","20,959,159,000","19,053,994,550","19,038,606,941","18,980,147,206","18,975,902,388","18,959,146,103","18,868,423,614","18,804,565,472","18,796,461,292","18,791,544,845","18,789,561,052","18,782,017,496","18,758,892,463","18,754,077,254","18,739,978,922","18,736,504,983","20,618,426,174","37,450,126,235","37,609,993,767","18,877,518,140","18,922,433,000","19,024,618,000","19,230,106,000","19,299,569,000","19,685,469,000","19,833,871,000","19,993,613,000","20,292,356,000","20,656,623,000","20,983,962,000","21,178,722,000","21,367,168,000","21,525,978,000","21,713,330,000","21,789,115,000","22,013,320,000","22,122,610,000","22,101,622,000","22,101,622,000","22,129,923,000","22,378,651,000","21,951,247,000","22,463,182,000","22,432,077,000","22,432,077,000","22,430,298,000","22,478,881,000","22,483,767,000","22,528,747,000","22,550,037,000","22,591,769,000","19,484,402,000","19,484,024,000","19,498,400,000",,"19,366,020,000","19,366,020,000","11,525,168,000","22,600,828,000","22,301,400,000",,"22,010,476,000","21,804,248,000","21,674,532,000","21,571,776,000","21,458,444,000","21,336,756,000","24,384,000,000","23,856,000,000","14,656,000,000","14,624,000,000"
OrdinarySharesNumber,"20,197,527,000","20,372,763,000","20,433,187,431","20,373,332,000","20,330,597,000","20,101,658,000","20,050,414,000","19,973,943,000","19,952,919,228","19,815,850,000","19,797,657,000","19,738,566,000","19,664,528,000","19,473,285,000","18,912,989,000","18,777,156,000","18,635,861,000","18,381,008,000","18,349,963,000","18,279,757,796","18,249,422,000","18,234,858,000","18,311,461,000","18,440,735,651","18,464,757,130","18,638,693,000","18,821,216,000","18,935,572,000","19,153,586,000","19,135,751,000","19,053,994,550","19,038,606,941","18,980,147,206","18,975,902,388","18,959,146,103","18,868,423,614","18,804,565,472","18,796,461,292","18,791,544,845","18,789,561,052","18,782,017,496","18,758,892,463","18,754,077,254","18,739,978,922","18,736,504,983","18,730,275,017","18,725,053,235","18,804,904,767","18,877,518,140","18,922,433,000","19,024,618,000","19,230,106,000","19,299,569,000","19,685,469,000","19,833,871,000","19,993,613,000","20,292,356,000","20,656,623,000","20,983,962,000","21,178,722,000","21,367,168,000","21,525,978,000","21,713,330,000","21,789,115,000","22,013,320,000","22,122,610,000","22,101,622,000","22,101,622,000","22,129,923,000","22,378,651,000","21,951,247,000","22,463,182,000","22,432,077,000","22,432,077,000","22,430,298,000","22,478,881,000","22,483,767,000","22,528,747,000","22,550,037,000","22,591,769,000","19,484,402,000","19,484,024,000","19,498,400,000",,"19,366,020,000","19,366,020,000","11,525,168,000","22,600,828,000","22,301,400,000",,"22,010,476,000","21,804,248,000","21,674,532,000","21,571,776,000","21,458,444,000","21,336,756,000","24,384,000,000","23,856,000,000","14,656,000,000","14,624,000,000"
PreferredSharesNumber,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,,,,,,,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000",,,,"12,706,000","12,706,000","12,706,000","12,706,000",,,,,,,,,,,,,,,
