name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
			LongTermDebt,"1,664,858,000","1,558,429,000","1,559,809,000","1,640,056,000","1,663,763,000","1,666,940,000","1,668,129,000","1,687,823,000","1,764,423,000","1,698,050,000","1,734,176,000","1,727,553,000","1,727,496,000","1,727,696,000","1,818,361,000","1,874,492,000","1,924,393,000","1,912,756,000","1,976,412,000","1,994,417,000","2,009,535,000","2,098,039,000","2,223,030,000","2,302,655,000","2,330,494,000","866,947,000","250,076,000","250,099,000","250,120,000","250,142,000","250,163,000","250,015,000","250,018,000","280,020,000","309,719,000","329,873,000","370,028,000","707,030,000","23,782,000","25,035,000","26,287,000","27,539,000","28,750,000","30,000,000","31,250,000","32,500,000","35,000,000","36,250,000","37,500,000","37,500,000","49,750,000","58,500,000","66,250,000","78,000,000","88,750,000","94,000,000","43,250,000","44,502,000","45,759,000","45,766,000","47,022,000","49,528,000","51,288,000","53,796,000","55,051,000","48,188,000","51,993,000","53,778,000","54,583,000","60,055,000","69,704,000","70,850,000","112,127,000",,,,,,,,"113,689,000","110,200,000","114,900,000","115,800,000","139,500,000","140,600,000",,"130,800,000","138,200,000","142,200,000","136,600,000","135,100,000","132,600,000","138,200,000","143,100,000","114,700,000","106,000,000","117,100,000","114,100,000","110,000,000","104,100,000","109,100,000","113,600,000","112,900,000","117,300,000"
			LongTermCapitalLeaseObligation,"91,250,000","91,424,000","83,754,000","83,440,000","89,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"250,338,000","247,931,000","219,329,000","227,073,000","225,336,000","231,063,000","234,070,000","242,683,000","268,376,000","266,708,000","353,041,000","349,221,000","340,814,000","346,134,000","363,949,000","366,936,000","368,640,000","360,681,000","393,954,000","399,335,000","402,414,000","422,797,000","448,948,000","472,863,000","487,686,000","138,759,000","105,931,000","71,166,000","61,735,000","46,615,000","49,436,000","42,603,000","34,971,000","31,133,000","23,870,000","15,154,000","8,955,000","5,342,000","6,303,000","5,597,000","5,153,000","6,335,000","4,275,000",,,,"4,372,000","2,342,000","495,000","4,921,000","1,571,000",,,,"2,751,000","2,281,000","1,972,000","2,550,000","3,744,000","4,912,000","3,190,000","4,478,000","4,948,000","3,819,000","4,878,000","4,878,000","3,447,000","2,637,000","2,637,000","3,659,000","3,874,000","2,358,000","1,990,000","1,990,000","2,868,000","2,886,000","2,868,000","2,868,000","3,990,000","3,990,000","2,587,000","4,000,000","6,000,000","9,100,000","13,800,000","13,600,000","18,600,000","22,700,000","25,100,000","25,800,000","26,900,000","27,500,000","27,800,000","29,300,000","28,700,000","29,300,000","27,500,000","27,700,000","23,900,000","23,500,000","22,800,000","21,900,000","24,500,000","23,000,000","23,200,000"
			NonCurrentDeferredTaxesLiabilities,"250,338,000","247,931,000","219,329,000","227,073,000","225,336,000","231,063,000","234,070,000","242,683,000","268,376,000","266,708,000","353,041,000","349,221,000","340,814,000","346,134,000","363,949,000","366,936,000","368,640,000","360,681,000","393,954,000","399,335,000","402,414,000","422,797,000","448,948,000","472,863,000","487,686,000","138,759,000","105,931,000","71,166,000","61,735,000","46,615,000","49,436,000","42,603,000","34,971,000","31,133,000","23,870,000","15,154,000","8,955,000","5,342,000","6,303,000","5,597,000","5,153,000","6,335,000","4,275,000",,,,"4,372,000","2,342,000","495,000","4,921,000","1,571,000",,,,"2,751,000","2,281,000","1,972,000","2,550,000","3,744,000","4,912,000","3,190,000","4,478,000","4,948,000","3,819,000","4,878,000","4,878,000","3,447,000","2,637,000","2,637,000","3,659,000","3,874,000","2,358,000","1,990,000","1,990,000","2,868,000","2,886,000","2,868,000","2,868,000","3,990,000","3,990,000","2,587,000","4,000,000","6,000,000","9,100,000","13,800,000","13,600,000","18,600,000","22,700,000","25,100,000","25,800,000","26,900,000","27,500,000","27,800,000","29,300,000","28,700,000","29,300,000","27,500,000","27,700,000","23,900,000","23,500,000","22,800,000","21,900,000","24,500,000","23,000,000","23,200,000"
		EmployeeBenefits,,"55,491,000",,,,"55,632,000",,,,"52,771,000",,,,"53,152,000",,,,"53,220,000",,,,"65,929,000",,,,"11,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"55,491,000",,,,"55,632,000",,,,"52,771,000",,,,"53,152,000",,,,"53,220,000",,,,"65,929,000",,,,"11,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,952,000","9,296,000","8,955,000","8,599,000","8,227,000","7,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"111,145,000","5,726,000","113,222,000","113,086,000","113,984,000","2,019,000","101,878,000","105,649,000","106,603,000","1,613,000","96,354,000","96,916,000","95,720,000","1,711,000","89,517,000","93,692,000","96,116,000","3,662,000","105,783,000","110,918,000","112,354,000","3,939,000","90,158,000","98,241,000","106,200,000","1,971,000","51,086,000","59,469,000","59,909,000","61,539,000","52,678,000","56,725,000","57,610,000","58,245,000","34,014,000","46,512,000","46,810,000","50,760,000","35,108,000","37,958,000","36,227,000","36,143,000","36,084,000","54,117,000","54,278,000","54,274,000","19,390,000","26,019,000","28,833,000","27,225,000","31,113,000","36,171,000","35,378,000","34,685,000","25,560,000","29,793,000","27,663,000","27,372,000","17,136,000","17,368,000","20,332,000","20,197,000","17,074,000","17,361,000","17,078,000","25,295,000","7,106,000","7,129,000","7,343,000","7,530,000","5,798,000","7,418,000","8,591,000","8,134,000","7,539,000","7,669,000","15,642,000","16,247,000","20,012,000","17,859,000","18,865,000","19,300,000","21,200,000","21,900,000","23,600,000","25,000,000","22,900,000","25,900,000","22,300,000","21,400,000","24,000,000","24,200,000","23,700,000","20,400,000","22,000,000","20,400,000","14,800,000","15,300,000","22,700,000","19,000,000","17,500,000","17,900,000","18,600,000","19,300,000","20,100,000"
TotalEquityGrossMinorityInterest,"2,608,442,000","2,643,350,000","2,372,892,000","2,406,635,000","2,356,699,000","2,335,821,000","2,315,303,000","2,338,031,000","2,439,239,000","2,327,697,000","2,204,687,000","2,167,206,000","2,103,837,000","2,076,222,000","2,085,397,000","2,058,076,000","2,030,811,000","1,974,610,000","1,916,873,000","1,969,111,000","1,957,941,000","2,051,134,000","2,071,430,000","2,123,867,000","2,095,752,000","2,020,952,000","1,158,307,000","1,127,110,000","1,097,859,000","1,062,436,000","1,035,581,000","995,188,000","955,966,000","920,375,000","902,489,000","860,730,000","807,069,000","464,296,000","321,953,000","310,372,000","298,458,000","284,877,000","272,199,000","255,604,000","243,255,000","236,578,000","272,556,000","249,512,000","223,007,000","200,984,000","183,531,000","172,095,000","161,499,000","151,325,000","146,860,000","142,398,000","74,485,000","73,680,000","73,523,000","71,248,000","68,357,000","67,235,000","68,390,000","63,687,000","59,297,000","55,282,000","46,992,000","41,820,000","38,981,000","35,914,000","35,224,000","30,652,000","-9,071,000","-9,654,000","-7,665,000","-4,146,000","1,266,000","2,724,000","9,072,000","14,241,000","18,887,000","21,900,000","23,800,000","29,000,000","33,400,000","37,900,000","58,900,000","65,800,000","68,400,000","69,800,000","68,000,000","68,400,000","64,600,000","64,000,000","61,700,000","62,900,000","58,800,000","54,800,000","51,800,000","49,700,000","44,500,000","39,500,000","32,500,000","29,700,000","28,200,000"
	StockholdersEquity,"2,543,565,000","2,565,819,000","2,308,493,000","2,342,911,000","2,290,539,000","2,273,048,000","2,254,442,000","2,263,403,000","2,365,361,000","2,244,933,000","2,122,655,000","2,064,302,000","1,999,362,000","1,972,994,000","1,983,677,000","1,956,214,000","1,927,330,000","1,870,709,000","1,814,237,000","1,866,514,000","1,852,794,000","1,952,990,000","1,971,307,000","2,025,380,000","1,992,464,000","2,020,952,000","1,158,307,000","1,127,110,000","1,097,859,000","1,062,436,000","1,035,581,000","995,188,000","955,966,000","920,375,000","902,489,000","860,730,000","807,069,000","464,296,000","321,953,000","310,372,000","298,458,000","284,877,000","272,199,000","255,604,000","243,255,000","236,578,000","272,556,000","249,512,000","223,007,000","200,984,000","183,531,000","172,095,000","161,499,000","151,325,000","146,860,000","142,398,000","74,485,000","73,680,000","73,523,000","71,248,000","68,357,000","67,235,000","68,390,000","63,687,000","59,297,000","55,282,000","46,992,000","41,820,000","38,981,000","35,914,000","35,224,000","30,652,000","-9,071,000","-9,654,000","-7,665,000","-4,146,000","1,266,000","2,724,000","9,072,000","14,241,000","18,887,000","21,900,000","23,800,000","29,000,000","33,400,000","37,900,000","58,900,000","65,800,000","68,400,000","69,800,000","68,000,000","68,400,000","64,600,000","64,000,000","61,700,000","62,900,000","58,800,000","54,800,000","51,800,000","49,700,000","44,500,000","39,500,000","32,500,000","29,700,000","28,200,000"
		CapitalStock,"1,691,000","1,686,000","1,684,000","1,684,000","1,684,000","1,681,000","1,681,000","1,681,000","1,680,000","1,679,000","1,678,000","1,678,000","1,678,000","1,676,000","1,676,000","1,676,000","1,676,000","1,671,000","1,671,000","1,670,000","1,670,000","1,662,000","1,660,000","1,659,000","1,658,000","1,653,000","1,192,000","1,192,000","1,191,000","1,186,000","1,185,000","1,183,000","1,183,000","1,176,000","1,176,000","1,176,000","1,175,000","930,000","829,000","829,000","829,000","826,000","826,000","826,000","826,000","822,000","822,000","822,000","817,000","815,000","815,000","811,000","809,000","809,000","809,000","808,000","645,000","644,000","644,000","644,000","639,000","639,000","639,000","639,000","638,000","637,000","630,000","623,000","623,000","623,000","623,000","623,000","156,000","156,000","156,000","156,000","156,000","156,000","156,000","156,000","156,000","200,000","200,000","200,000",,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,691,000","1,686,000","1,684,000","1,684,000","1,684,000","1,681,000","1,681,000","1,681,000","1,680,000","1,679,000","1,678,000","1,678,000","1,678,000","1,676,000","1,676,000","1,676,000","1,676,000","1,671,000","1,671,000","1,670,000","1,670,000","1,662,000","1,660,000","1,659,000","1,658,000","1,653,000","1,192,000","1,192,000","1,191,000","1,186,000","1,185,000","1,183,000","1,183,000","1,176,000","1,176,000","1,176,000","1,175,000","930,000","829,000","829,000","829,000","826,000","826,000","826,000","826,000","822,000","822,000","822,000","817,000","815,000","815,000","811,000","809,000","809,000","809,000","808,000","645,000","644,000","644,000","644,000","639,000","639,000","639,000","639,000","638,000","637,000","630,000","623,000","623,000","623,000","623,000","623,000","156,000","156,000","156,000","156,000","156,000","156,000","156,000","156,000","156,000","200,000","200,000","200,000",,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,575,854,000","1,560,897,000","1,556,792,000","1,552,301,000","1,548,446,000","1,536,157,000","1,530,924,000","1,530,349,000","1,525,836,000","1,515,614,000","1,512,726,000","1,510,689,000","1,506,253,000","1,499,431,000","1,496,963,000","1,494,075,000","1,491,317,000","1,488,783,000","1,486,738,000","1,484,952,000","1,481,590,000","1,479,637,000","1,473,969,000","1,470,908,000","1,463,965,000","1,454,250,000","611,789,000","609,316,000","607,432,000","603,836,000","601,851,000","597,767,000","595,786,000","587,685,000","587,631,000","587,500,000","586,557,000","290,106,000","159,080,000","159,256,000","159,417,000","157,343,000","157,455,000","157,759,000","157,961,000","156,899,000","156,973,000","156,981,000","153,581,000","152,264,000","151,932,000","151,337,000","150,606,000","150,045,000","149,683,000","149,250,000","78,481,000","79,370,000","79,364,000","79,347,000","77,396,000","77,393,000","77,328,000","77,290,000","77,258,000","77,179,000","76,491,000","74,055,000","74,395,000","74,747,000","74,361,000","73,242,000","35,235,000","35,235,000","35,063,000","35,063,000","35,063,000","35,063,000","35,063,000","35,063,000","35,063,000","35,100,000","35,100,000","35,100,000",,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"1,485,615,000","1,400,105,000","1,157,496,000","1,131,775,000","1,105,517,000","1,087,505,000","1,046,857,000","1,052,894,000","1,083,314,000","981,227,000","875,498,000","867,737,000","858,588,000","852,802,000","812,261,000","783,567,000","751,568,000","750,489,000","666,060,000","675,147,000","672,067,000","671,958,000","602,015,000","587,697,000","554,940,000","607,743,000","585,250,000","557,599,000","531,181,000","498,776,000","469,974,000","432,802,000","396,577,000","368,006,000","338,509,000","297,377,000","245,150,000","198,588,000","188,576,000","177,194,000","165,823,000","154,345,000","145,137,000","129,064,000","117,365,000","112,555,000","126,584,000","103,590,000","79,511,000","58,050,000","43,679,000","31,578,000","22,097,000","12,376,000","6,287,000","1,664,000","4,813,000","4,447,000","2,366,000","375,000","-2,372,000","-3,294,000","-4,203,000","-8,785,000","-13,251,000","-17,186,000","-26,050,000","-28,779,000","-31,958,000","-35,377,000","-39,055,000","-42,508,000","-43,757,000","-44,340,000","-42,884,000","-39,365,000","-33,644,000","-32,495,000","-26,147,000","-20,978,000","-16,332,000","-13,300,000","-11,500,000","-6,300,000","-1,800,000","2,700,000","23,900,000","30,800,000","33,400,000","34,800,000","33,100,000","33,600,000","29,800,000","29,400,000","28,000,000","29,300,000","25,700,000","21,700,000","18,900,000","16,800,000","12,400,000","7,400,000","5,400,000","2,700,000","1,100,000"
		TreasuryStock,"135,104,000","75,022,000","64,633,000","52,848,000","52,845,000","47,756,000","47,696,000","47,403,000","47,025,000","44,063,000","43,155,000","43,054,000","42,809,000","40,909,000","40,909,000","40,878,000","40,868,000","34,316,000","34,279,000","28,265,000","27,638,000","23,207,000","19,999,000","18,685,000","17,900,000","13,271,000","12,631,000","12,524,000","12,518,000","10,033,000","9,314,000","7,624,000","7,567,000","5,588,000","5,465,000","5,464,000","5,413,000","4,340,000","4,197,000","4,197,000","4,200,000","3,855,000","3,855,000","3,855,000","3,855,000","3,848,000","3,520,000","3,520,000","1,614,000","1,547,000","1,547,000","629,000","378,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-384,491,000","-321,847,000","-342,846,000","-290,001,000","-312,263,000","-304,539,000","-277,324,000","-274,118,000","-198,444,000","-209,524,000","-224,092,000","-272,748,000","-324,348,000","-340,006,000","-286,314,000","-282,226,000","-276,363,000","-335,918,000","-305,953,000","-266,990,000","-274,895,000","-177,060,000","-86,338,000","-16,199,000","-10,199,000","-29,423,000","-27,293,000","-28,473,000","-29,427,000","-31,329,000","-28,115,000","-28,940,000","-30,013,000","-30,904,000","-19,362,000","-19,859,000","-20,400,000","-20,988,000","-22,335,000","-22,710,000","-23,411,000","-23,782,000","-27,364,000","-28,190,000","-29,042,000","-29,850,000","-8,303,000","-8,361,000","-9,288,000","-8,598,000","-11,348,000","-11,002,000","-11,635,000","-11,733,000","-9,747,000","-9,152,000","-9,282,000","-10,609,000","-8,679,000","-8,946,000","-7,134,000","-7,331,000","-5,202,000","-5,285,000","-5,176,000","-5,176,000","-3,907,000","-3,907,000","-3,907,000","-3,907,000","-533,000","-533,000","-533,000","-533,000",,,"-309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,"35,200,000","35,200,000","35,000,000","35,000,000","35,000,000","35,000,000","34,900,000","34,800,000","34,800,000","34,600,000","33,700,000","33,600,000","33,100,000","33,100,000","32,900,000","32,900,000","32,100,000","32,100,000","27,100,000","27,000,000","27,100,000"
	MinorityInterest,"64,877,000","77,531,000","64,399,000","63,724,000","66,160,000","62,773,000","60,861,000","74,628,000","73,878,000","82,764,000","82,032,000","102,904,000","104,475,000","103,228,000","101,720,000","101,862,000","103,481,000","103,901,000","102,636,000","102,597,000","105,147,000","98,144,000","100,123,000","98,487,000","103,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"4,208,423,000","4,124,248,000","3,868,302,000","3,982,967,000","3,954,302,000","3,939,988,000","3,922,571,000","3,951,226,000","4,129,784,000","3,942,983,000","3,856,831,000","3,791,855,000","3,726,858,000","3,700,690,000","3,802,038,000","3,830,706,000","3,851,723,000","3,783,465,000","3,790,649,000","3,860,931,000","3,862,329,000","4,051,029,000","4,194,337,000","4,328,035,000","4,322,958,000","2,887,899,000","1,408,383,000","1,377,209,000","1,347,979,000","1,312,578,000","1,285,744,000","1,245,203,000","1,205,984,000","1,200,395,000","1,212,208,000","1,190,603,000","1,177,097,000","1,171,326,000","345,735,000","335,407,000","324,745,000","312,416,000","300,949,000","285,604,000","274,505,000","269,078,000","307,556,000","285,762,000","260,507,000","238,484,000","233,281,000","230,595,000","227,749,000","229,325,000","235,610,000","236,398,000","117,735,000","118,182,000","119,282,000","117,014,000","115,379,000","116,763,000","119,678,000","117,483,000","114,348,000","103,470,000","98,985,000","95,598,000","93,564,000","95,969,000","104,928,000","101,502,000","103,056,000","-9,654,000","-7,665,000","-4,146,000","1,266,000","2,724,000","9,072,000","14,241,000","132,576,000","132,100,000","138,700,000","144,800,000","172,900,000","178,500,000","58,900,000","196,600,000","206,600,000","212,000,000","204,600,000","203,500,000","197,200,000","202,200,000","204,800,000","177,600,000","164,800,000","171,900,000","165,900,000","159,700,000","148,600,000","148,600,000","146,100,000","142,600,000","145,500,000"
CommonStockEquity,"2,543,565,000","2,565,819,000","2,308,493,000","2,342,911,000","2,290,539,000","2,273,048,000","2,254,442,000","2,263,403,000","2,365,361,000","2,244,933,000","2,122,655,000","2,064,302,000","1,999,362,000","1,972,994,000","1,983,677,000","1,956,214,000","1,927,330,000","1,870,709,000","1,814,237,000","1,866,514,000","1,852,794,000","1,952,990,000","1,971,307,000","2,025,380,000","1,992,464,000","2,020,952,000","1,158,307,000","1,127,110,000","1,097,859,000","1,062,436,000","1,035,581,000","995,188,000","955,966,000","920,375,000","902,489,000","860,730,000","807,069,000","464,296,000","321,953,000","310,372,000","298,458,000","284,877,000","272,199,000","255,604,000","243,255,000","236,578,000","272,556,000","249,512,000","223,007,000","200,984,000","183,531,000","172,095,000","161,499,000","151,325,000","146,860,000","142,398,000","74,485,000","73,680,000","73,523,000","71,248,000","68,357,000","67,235,000","68,390,000","63,687,000","59,297,000","55,282,000","46,992,000","41,820,000","38,981,000","35,914,000","35,224,000","30,652,000","-9,071,000","-9,654,000","-7,665,000","-4,146,000","1,266,000","2,724,000","9,072,000","14,241,000","18,887,000","21,900,000","23,800,000","29,000,000","33,400,000","37,900,000","58,900,000","65,800,000","68,400,000","69,800,000","68,000,000","68,400,000","64,600,000","64,000,000","61,700,000","62,900,000","58,800,000","54,800,000","51,800,000","49,700,000","44,500,000","39,500,000","32,500,000","29,700,000","28,200,000"
CapitalLeaseObligations,"128,722,000","129,229,000","118,977,000","120,143,000","128,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"843,194,000","816,134,000","558,820,000","543,449,000","488,844,000","448,027,000","427,663,000","419,561,000","395,898,000","267,340,000","126,481,000","89,193,000","68,271,000","35,174,000","-20,221,000","-71,693,000","-134,132,000","-144,742,000","-255,185,000","-247,586,000","-272,111,000","-299,842,000","-401,763,000","-454,398,000","-538,685,000","730,651,000","347,150,000","419,976,000","385,488,000","343,665,000","309,913,000","262,470,000","218,666,000","176,092,000","150,956,000","105,799,000","45,189,000","-302,921,000","193,864,000","184,031,000","180,018,000","165,494,000","166,304,000","151,249,000","137,925,000","139,463,000","161,647,000","151,032,000","123,321,000","100,091,000","81,436,000","69,016,000","57,203,000","45,812,000","39,757,000","33,704,000","58,576,000","69,251,000","69,094,000","66,819,000","63,928,000","62,806,000","63,961,000","59,258,000","36,422,000","50,853,000","42,563,000","15,776,000","11,935,000","8,397,000","30,795,000","1,061,000","-39,731,000","-41,449,000","-12,144,000","-8,676,000","-3,315,000","-1,908,000","-29,063,000","-25,188,000","-21,802,000","17,100,000","-20,200,000","-16,500,000","-13,600,000","-10,500,000","38,500,000","-12,900,000","-12,100,000","-9,800,000","-10,200,000","-11,600,000","-15,900,000","-15,800,000","-22,000,000","15,300,000","16,900,000","11,900,000","7,900,000","4,800,000","2,600,000","-3,300,000","-11,400,000","-14,700,000","-15,900,000"
WorkingCapital,"278,314,000","228,949,000","257,788,000","300,832,000","325,003,000","357,444,000","392,647,000","435,468,000","464,211,000","396,962,000","415,952,000","435,949,000","475,507,000","441,451,000","503,343,000","537,460,000","508,427,000","488,042,000","550,269,000","571,487,000","568,220,000","569,570,000","599,079,000","590,608,000","568,711,000","950,698,000","76,096,000","188,989,000","190,792,000","158,578,000","139,398,000","113,377,000","90,083,000","92,423,000","76,350,000","60,753,000","46,512,000","30,756,000","91,431,000","84,577,000","88,764,000","75,100,000","84,366,000","78,682,000","63,045,000","67,446,000","75,239,000","76,853,000","55,190,000","34,385,000","29,067,000","27,070,000","20,290,000","17,865,000","18,608,000","19,306,000","42,050,000","40,407,000","35,418,000","37,227,000","37,673,000","39,602,000","41,412,000","37,203,000","35,430,000","31,189,000","14,414,000","9,646,000","5,873,000","9,152,000","14,794,000","5,469,000","-3,286,000","-116,718,000","-114,764,000","-113,803,000","-104,074,000","-106,809,000","-108,172,000","-113,384,000","143,000","-5,300,000","-5,100,000","-3,400,000","4,800,000","3,100,000","-139,100,000","-2,600,000","-900,000","3,400,000","3,800,000","0","-11,300,000","-8,000,000","-2,000,000","9,800,000","6,400,000","12,900,000","9,400,000","4,700,000","-2,300,000","-3,000,000","-500,000","-6,200,000","-3,900,000"
InvestedCapital,"4,294,820,000","4,215,244,000","3,929,394,000","4,018,844,000","3,977,995,000","3,947,480,000","3,933,671,000","3,958,692,000","4,146,506,000","3,959,126,000","3,875,046,000","3,811,225,000","3,751,823,000","3,723,937,000","3,829,207,000","3,861,548,000","3,898,314,000","3,830,709,000","3,838,615,000","3,911,815,000","3,943,524,000","4,105,430,000","4,254,534,000","4,396,651,000","4,385,409,000","2,907,787,000","1,408,469,000","1,377,294,000","1,348,062,000","1,312,660,000","1,285,824,000","1,245,213,000","1,205,994,000","1,200,405,000","1,212,522,000","1,190,764,000","1,177,106,000","1,174,335,000","350,744,000","340,416,000","329,754,000","317,425,000","305,949,000","290,604,000","279,505,000","274,078,000","312,556,000","290,762,000","265,507,000","244,734,000","238,281,000","235,595,000","232,749,000","234,329,000","240,619,000","241,413,000","122,757,000","123,208,000","124,308,000","122,041,000","120,408,000","121,793,000","124,708,000","122,519,000","119,389,000","110,959,000","107,641,000","103,411,000","101,597,000","104,341,000","109,280,000","105,767,000","108,176,000","110,399,000","116,509,000","121,225,000","110,284,000","112,252,000","124,046,000","134,099,000","139,481,000","139,900,000","148,800,000","155,900,000","181,200,000","186,200,000","201,500,000","201,700,000","211,700,000","217,100,000","209,700,000","208,600,000","215,300,000","217,800,000","213,400,000","185,600,000","172,800,000","181,000,000","176,000,000","169,700,000","162,500,000","160,200,000","157,500,000","154,000,000","156,800,000"
TangibleBookValue,"843,194,000","816,134,000","558,820,000","543,449,000","488,844,000","448,027,000","427,663,000","419,561,000","395,898,000","267,340,000","126,481,000","89,193,000","68,271,000","35,174,000","-20,221,000","-71,693,000","-134,132,000","-144,742,000","-255,185,000","-247,586,000","-272,111,000","-299,842,000","-401,763,000","-454,398,000","-538,685,000","730,651,000","347,150,000","419,976,000","385,488,000","343,665,000","309,913,000","262,470,000","218,666,000","176,092,000","150,956,000","105,799,000","45,189,000","-302,921,000","193,864,000","184,031,000","180,018,000","165,494,000","166,304,000","151,249,000","137,925,000","139,463,000","161,647,000","151,032,000","123,321,000","100,091,000","81,436,000","69,016,000","57,203,000","45,812,000","39,757,000","33,704,000","58,576,000","69,251,000","69,094,000","66,819,000","63,928,000","62,806,000","63,961,000","59,258,000","36,422,000","50,853,000","42,563,000","15,776,000","11,935,000","8,397,000","30,795,000","1,061,000","-39,731,000","-41,449,000","-12,144,000","-8,676,000","-3,315,000","-1,908,000","-29,063,000","-25,188,000","-21,802,000","17,100,000","-20,200,000","-16,500,000","-13,600,000","-10,500,000","38,500,000","-12,900,000","-12,100,000","-9,800,000","-10,200,000","-11,600,000","-15,900,000","-15,800,000","-22,000,000","15,300,000","16,900,000","11,900,000","7,900,000","4,800,000","2,600,000","-3,300,000","-11,400,000","-14,700,000","-15,900,000"
TotalDebt,"1,879,977,000","1,778,654,000","1,739,878,000","1,796,076,000","1,816,332,000","1,674,432,000","1,679,229,000","1,695,289,000","1,781,145,000","1,714,193,000","1,752,391,000","1,746,923,000","1,752,461,000","1,750,943,000","1,845,530,000","1,905,334,000","1,970,984,000","1,960,000,000","2,024,378,000","2,045,301,000","2,090,730,000","2,152,440,000","2,283,227,000","2,371,271,000","2,392,945,000","886,835,000","250,162,000","250,184,000","250,203,000","250,224,000","250,243,000","250,025,000","250,028,000","280,030,000","310,033,000","330,034,000","370,037,000","710,039,000","28,791,000","30,044,000","31,296,000","32,548,000","33,750,000","35,000,000","36,250,000","37,500,000","40,000,000","41,250,000","42,500,000","43,750,000","54,750,000","63,500,000","71,250,000","83,004,000","93,759,000","99,015,000","48,272,000","49,528,000","50,785,000","50,793,000","52,051,000","54,558,000","56,318,000","58,832,000","60,092,000","55,677,000","60,649,000","61,591,000","62,616,000","68,427,000","74,056,000","75,115,000","117,247,000","120,053,000","124,174,000","125,371,000","109,018,000","109,528,000","114,974,000","119,858,000","120,594,000","118,000,000","125,000,000","126,900,000","147,800,000","148,300,000","142,600,000","135,900,000","143,300,000","147,300,000","141,700,000","140,200,000","150,700,000","153,800,000","151,700,000","122,700,000","114,000,000","126,200,000","124,200,000","120,000,000","118,000,000","120,700,000","125,000,000","124,300,000","128,600,000"
