name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
	MinorityInterest,"384,852,000","407,623,000","444,007,000","486,983,000","500,275,000","513,885,000","507,604,000","527,430,000","552,596,000","557,464,000","564,444,000","621,738,000","649,464,000","697,816,000","696,286,000","771,957,000","744,905,000","728,038,000","736,268,000","828,618,000","858,328,000","845,336,000","882,344,000","989,988,000","973,226,000","975,674,000","971,498,000","977,753,000","982,486,000","979,364,000","1,185,418,000","1,215,628,000","894,622,000","870,686,000","773,894,000","771,152,000","802,972,000","802,806,000","736,084,000","705,107,000","724,825,000","728,548,000","696,063,000","521,274,000",,,,"945,200,000","1,039,119,000","1,069,631,000","1,084,204,000","1,121,237,000","1,195,296,000","1,207,833,000","1,233,879,000","1,255,367,000","865,565,000","1,287,472,000","1,326,938,000","1,343,361,000","1,378,044,000","1,015,806,000","1,032,917,000","1,086,223,000","1,117,270,000","929,597,000","948,816,000","970,391,000","1,023,777,000","1,179,242,000","987,926,000","948,714,000","967,348,000","997,162,000","1,362,258,000","1,383,345,000",,"651,000","928,000","1,452,615,000","1,474,000,000","339,500,000","339,500,000","339,400,000",,"339,300,000","734,600,000","718,300,000",,,,,,,,"78,400,000",,"94,900,000","146,900,000",,,,,,
TotalCapitalization,"25,295,323,000","29,316,408,000","26,244,344,000","26,398,924,000","25,776,280,000","27,061,880,000","26,876,026,000","27,153,529,000","27,340,164,000","27,095,499,000","27,149,400,000","27,256,320,000","26,333,887,000","27,707,512,000","27,545,032,000","27,566,405,000","26,094,980,000","27,021,395,000","26,513,658,000","26,630,500,000","25,536,985,000","26,223,681,000","27,134,324,000","29,060,903,000","29,437,937,000","28,558,473,000","28,522,371,000","28,418,141,000","29,023,610,000","29,139,781,000","29,142,375,000","29,588,782,000","23,791,675,000","23,119,855,000","22,415,626,000","22,475,550,000","22,304,540,000","22,290,522,000","21,660,439,000","22,319,609,000","23,088,439,000","23,041,546,000","22,166,311,000","20,538,313,000","21,082,715,000","21,192,357,000","21,076,118,000","20,924,461,000","20,782,057,000","21,043,487,000","20,265,717,000","21,103,735,000","19,374,131,000","18,345,933,000","18,303,903,000","18,384,408,000","18,413,413,000","18,659,059,000","18,699,500,000","18,966,997,000","19,228,999,000","14,216,518,000","14,300,544,000","13,783,643,000","13,605,015,000","13,348,387,000","13,107,797,000","13,269,356,000","13,013,814,000","13,008,334,000","12,827,124,000","11,966,873,000","12,056,069,000","12,027,484,000","11,673,706,000","11,740,988,000","12,132,919,000","37,734,000","36,340,000","12,364,584,000","12,362,206,000","11,792,400,000","11,565,900,000","11,576,700,000","11,382,581,000","11,104,800,000","6,843,700,000","6,886,900,000","6,634,900,000","6,264,700,000","5,779,500,000","5,012,500,000","4,986,900,000","4,872,400,000","2,379,700,000","2,211,700,000","2,213,700,000","2,130,800,000","1,974,900,000","2,035,300,000","1,995,400,000","1,844,700,000","1,630,500,000","1,568,100,000","1,487,400,000"
PreferredStockEquity,"42,420,000","42,502,000","42,584,000","42,666,000","42,748,000","42,830,000","42,912,000","42,994,000","43,077,000","43,159,000","43,241,000","43,323,000","43,405,000","43,487,000","43,569,000","43,651,000","43,733,000","43,815,000","43,898,000","43,980,000","44,062,000","44,144,000","44,226,000","44,308,000","44,390,000","44,472,000","44,554,000","44,636,000","44,719,000","44,801,000","44,883,000","44,965,000","45,047,000","45,129,000","45,211,000","45,293,000","45,375,000","45,458,000","45,540,000","45,622,000","45,704,000","45,786,000","45,868,000","45,950,000","425,545,000","743,893,000","746,683,000","747,314,000","746,608,000","897,197,000","897,255,000","898,119,000","884,620,000","1,072,252,000","1,069,388,000","1,080,190,000","1,080,022,000","1,078,147,000","1,072,392,000","1,070,157,000","1,062,687,000","365,872,000","365,771,000","365,652,000","367,483,000","814,602,000","814,492,000","814,373,000","814,254,000","814,159,000","814,041,000","877,587,000","877,468,000","877,348,000","537,229,000","538,736,000","878,550,000",,,"881,176,000","882,435,000",,,,"717,916,000",,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"2,483,978,000","2,630,027,000","2,877,081,000","3,170,293,000","3,253,933,000","3,340,786,000","3,328,112,000","3,462,912,000","3,643,091,000","3,641,983,000","3,683,474,000","4,063,944,000","4,267,043,000","4,585,510,000","4,577,522,000","4,546,933,000","4,427,731,000","4,348,526,000","4,398,983,000","4,892,465,000","5,049,115,000","4,977,177,000","5,189,038,000","5,829,985,000","5,805,016,000","5,784,347,000","5,790,195,000","5,800,890,000","5,865,884,000","5,796,876,000","5,900,298,000","6,032,941,000","4,604,619,000","4,596,195,000","4,749,996,000","4,743,622,000","4,785,405,000","4,759,598,000","4,543,877,000","4,390,798,000","4,412,433,000","4,326,639,000","4,184,040,000","3,107,316,000","2,614,638,000","2,569,198,000","2,635,661,000","2,731,401,000","2,816,775,000","2,879,839,000","2,929,617,000","3,053,198,000","3,095,022,000","3,031,740,000","3,100,923,000","3,164,957,000","3,227,274,000","1,963,240,000","2,462,290,000","2,434,145,000","2,201,875,000","1,806,882,000","1,850,476,000","1,825,585,000","1,853,874,000","1,603,934,000","1,642,815,000","1,680,693,000","1,780,554,000","1,774,269,000","1,582,979,000","1,482,984,000","1,366,132,000","1,511,736,000","1,540,347,000","1,567,779,000","1,462,420,000","8,185,000","8,685,000","1,681,134,000","1,576,470,000","3,250,700,000","3,291,300,000","3,314,000,000","2,691,293,000","3,358,900,000","1,615,700,000","1,557,200,000","1,556,900,000","1,543,800,000","1,850,800,000","1,265,500,000","1,304,900,000","1,317,300,000","201,200,000","216,100,000","232,900,000","144,700,000","149,400,000","75,300,000","57,300,000","143,800,000","122,600,000","150,300,000","29,500,000"
CapitalLeaseObligations,"584,064,000",,,,"67,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,430,546,000","2,672,529,000","2,919,665,000","3,212,959,000","3,145,945,000","3,383,616,000","3,371,024,000","3,505,906,000","3,477,611,000","3,685,142,000","3,726,715,000","4,107,267,000","4,025,311,000","4,628,997,000","4,621,091,000","4,590,584,000","4,195,784,000","4,392,341,000","4,442,881,000","4,936,445,000","4,781,383,000","5,021,321,000","5,233,264,000","5,874,293,000","5,440,021,000","5,828,819,000","5,834,749,000","5,845,526,000","5,403,471,000","5,841,677,000","5,945,181,000","6,077,906,000","4,649,666,000","4,641,324,000","4,795,207,000","4,788,915,000","4,830,780,000","4,805,056,000","4,589,417,000","4,436,420,000","4,458,137,000","4,372,425,000","4,229,908,000","3,153,266,000","3,040,183,000","3,313,091,000","3,382,344,000","3,478,715,000","3,563,383,000","3,777,036,000","3,826,872,000","3,951,317,000","3,979,642,000","4,103,992,000","4,170,311,000","4,245,147,000","4,307,296,000","3,041,387,000","3,534,682,000","3,504,302,000","3,264,562,000","2,172,754,000","2,216,247,000","2,191,237,000","2,221,357,000","2,381,324,000","2,420,095,000","2,457,854,000","2,557,596,000","2,551,216,000","2,359,808,000","2,323,359,000","2,206,388,000","2,351,579,000","2,039,778,000","2,068,424,000","2,302,586,000","8,185,000","8,685,000","2,523,047,000","2,419,349,000","3,209,900,000","3,249,900,000","3,256,700,000","3,351,075,000","3,296,700,000","1,615,700,000","1,557,200,000","1,556,900,000","1,543,800,000","1,850,800,000","1,265,500,000","1,304,900,000","1,317,300,000","201,200,000","216,100,000","232,900,000","144,700,000","149,400,000","75,300,000","57,300,000","143,800,000","122,600,000","150,300,000","29,500,000"
WorkingCapital,"-2,289,920,000","1,530,587,000","-1,579,135,000","-1,547,050,000","-1,817,040,000","-1,384,201,000","-1,366,113,000","-1,549,365,000","-844,864,000","-1,483,488,000","-1,446,906,000","-1,306,262,000","-1,851,290,000","-1,169,385,000","-1,126,650,000","-1,160,511,000","-1,859,687,000","-1,251,445,000","-1,456,643,000","-1,137,553,000","-1,271,233,000","-982,932,000","-110,070,000","-854,639,000","329,493,000","-540,937,000","-522,259,000","-772,442,000","66,480,000","-295,329,000","-106,220,000","-53,034,000","673,698,000","227,430,000","568,267,000","427,348,000","44,861,000","3,214,762,000","4,425,961,000","3,868,679,000","3,387,818,000","3,058,259,000","1,980,856,000","226,643,000","62,152,000","-146,471,000","-291,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,825,000","3,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,
InvestedCapital,"26,579,953,000","29,273,906,000","26,201,760,000","26,356,258,000","26,492,213,000","27,019,050,000","26,833,114,000","27,110,535,000","28,275,554,000","27,052,340,000","27,106,159,000","27,212,997,000","27,244,147,000","27,664,025,000","27,501,463,000","27,522,754,000","26,929,904,000","26,977,580,000","26,469,760,000","26,586,520,000","25,902,108,000","26,179,537,000","27,090,098,000","29,016,595,000","29,393,547,000","28,514,001,000","28,477,817,000","28,373,505,000","28,978,891,000","29,094,980,000","29,097,492,000","29,543,817,000","23,746,628,000","23,074,726,000","22,370,415,000","22,430,257,000","22,259,165,000","22,245,064,000","21,614,899,000","22,273,987,000","23,042,735,000","22,995,760,000","22,120,443,000","20,492,363,000","20,657,170,000","20,448,464,000","20,329,435,000","20,177,147,000","20,035,449,000","20,146,290,000","19,368,462,000","20,205,616,000","18,489,511,000","17,273,681,000","17,234,515,000","17,304,218,000","17,333,391,000","16,293,440,000","16,709,510,000","16,962,942,000","16,788,268,000","12,834,840,000","12,901,856,000","12,331,768,000","12,120,262,000","11,604,188,000","11,344,489,000","11,484,592,000","11,326,635,000","11,323,443,000","11,180,043,000","10,295,114,000","10,207,510,000","10,303,826,000","10,270,359,000","10,314,997,000","10,191,002,000","32,683,000","31,011,000","10,526,244,000","10,345,421,000","11,792,400,000","11,565,900,000","11,582,700,000","10,664,665,000","11,104,800,000","6,843,700,000","6,886,900,000","6,634,900,000","6,264,700,000","5,779,500,000","5,012,500,000","4,986,900,000","4,872,400,000","2,379,700,000","2,211,700,000","2,213,700,000","2,130,800,000","1,974,900,000","2,035,300,000","1,995,400,000","1,844,700,000","1,630,500,000","1,568,100,000","1,487,400,000"
TangibleBookValue,"2,388,126,000","2,630,027,000","2,877,081,000","3,170,293,000","3,103,197,000","3,340,786,000","3,328,112,000","3,462,912,000","3,434,534,000","3,641,983,000","3,683,474,000","4,063,944,000","3,981,906,000","4,585,510,000","4,577,522,000","4,546,933,000","4,152,051,000","4,348,526,000","4,398,983,000","4,892,465,000","4,737,321,000","4,977,177,000","5,189,038,000","5,829,985,000","5,395,631,000","5,784,347,000","5,790,195,000","5,800,890,000","5,358,752,000","5,796,876,000","5,900,298,000","6,032,941,000","4,604,619,000","4,596,195,000","4,749,996,000","4,743,622,000","4,785,405,000","4,759,598,000","4,543,877,000","4,390,798,000","4,412,433,000","4,326,639,000","4,184,040,000","3,107,316,000","2,614,638,000","2,569,198,000","2,635,661,000","2,731,401,000","2,816,775,000","2,879,839,000","2,929,617,000","3,053,198,000","3,095,022,000","3,031,740,000","3,100,923,000","3,164,957,000","3,227,274,000","1,963,240,000","2,462,290,000","2,434,145,000","2,201,875,000","1,806,882,000","1,850,476,000","1,825,585,000","1,853,874,000","1,566,722,000","1,605,603,000","1,643,481,000","1,743,342,000","1,737,057,000","1,545,767,000","1,445,772,000","1,328,920,000","1,474,231,000","1,502,549,000","1,529,688,000","1,424,036,000","8,185,000","8,685,000","1,641,871,000","1,536,914,000","3,209,900,000","3,249,900,000","3,256,700,000","2,633,159,000","3,296,700,000","1,615,700,000","1,557,200,000","1,556,900,000","1,543,800,000","1,850,800,000","1,265,500,000","1,304,900,000","1,317,300,000","201,200,000","216,100,000","232,900,000","144,700,000","149,400,000","75,300,000","57,300,000","143,800,000","122,600,000","150,300,000","29,500,000"
TotalDebt,"24,680,039,000","26,643,879,000","23,324,679,000","23,185,965,000","23,305,535,000","23,678,264,000","23,505,002,000","23,647,623,000","24,632,463,000","23,410,357,000","23,422,685,000","23,149,053,000","22,977,104,000","23,078,515,000","22,923,941,000","22,975,821,000","22,502,173,000","22,629,054,000","22,070,777,000","21,694,055,000","20,852,993,000","21,202,360,000","21,901,060,000","23,186,610,000","23,588,531,000","22,729,654,000","22,687,622,000","22,572,615,000","23,113,007,000","23,298,104,000","23,197,194,000","23,510,876,000","19,142,009,000","18,478,531,000","17,620,419,000","17,686,635,000","17,473,760,000","17,485,466,000","17,071,022,000","17,883,189,000","18,630,302,000","18,669,121,000","17,936,403,000","17,385,047,000","18,042,532,000","17,879,266,000","17,693,774,000","17,445,746,000","17,218,674,000","17,266,451,000","16,438,845,000","17,152,418,000","15,394,489,000","14,241,941,000","14,133,592,000","14,139,261,000","14,106,117,000","14,330,200,000","14,247,220,000","14,528,797,000","14,586,393,000","11,027,958,000","11,051,380,000","10,506,183,000","10,266,388,000","10,000,254,000","9,701,674,000","9,803,899,000","9,546,081,000","9,549,174,000","9,597,064,000","8,812,130,000","8,841,378,000","8,792,090,000","8,730,012,000","8,747,218,000","8,728,582,000","24,498,000","22,326,000","8,845,110,000","8,768,951,000","8,541,700,000","8,274,600,000","8,268,700,000","7,973,372,000","7,745,900,000","5,228,000,000","5,329,700,000","5,078,000,000","4,720,900,000","3,928,700,000","3,747,000,000","3,682,000,000","3,555,100,000","2,178,500,000","1,995,600,000","1,980,800,000","1,986,100,000","1,825,500,000","1,960,000,000","1,938,100,000","1,700,900,000","1,507,900,000","1,417,800,000","1,457,900,000"
NetDebt,"23,426,602,000","22,996,649,000","22,844,903,000","22,749,163,000","22,723,945,000","22,982,546,000","22,790,755,000","23,280,416,000","23,150,154,000","22,901,952,000","22,934,071,000","22,635,653,000","22,417,045,000","22,263,768,000","22,039,660,000","22,170,745,000","21,801,039,000","21,772,193,000","21,505,120,000","20,860,323,000","20,240,711,000","20,384,362,000","20,235,243,000","22,173,242,000","21,871,668,000","21,630,333,000","21,591,793,000","21,742,649,000","21,928,489,000","22,845,392,000","22,558,695,000","22,630,327,000","18,343,359,000","17,902,714,000","16,830,706,000","17,050,585,000","16,677,042,000","16,473,892,000","14,777,780,000","14,556,547,000","14,672,584,000","14,923,428,000","15,307,972,000","16,486,719,000","17,268,988,000","17,233,150,000","17,189,895,000","17,017,087,000","16,716,692,000","16,876,483,000","16,057,670,000","16,812,465,000","14,465,129,000","13,918,989,000","13,803,307,000","13,840,224,000","13,769,069,000","13,907,409,000","13,871,645,000","14,245,268,000","14,066,309,000","10,538,985,000","10,532,310,000","10,016,426,000","9,730,765,000","9,639,187,000","9,350,266,000","9,396,958,000","9,148,952,000","9,325,328,000","9,376,868,000","8,571,883,000","8,581,618,000","8,639,266,000","8,558,343,000","8,618,906,000","8,505,471,000","17,276,000","15,669,000","8,727,189,000","8,611,319,000","8,541,700,000","8,274,600,000","8,268,700,000","7,844,177,000","7,745,900,000","5,228,000,000","5,329,700,000","5,078,000,000","4,720,900,000","3,928,700,000","3,747,000,000","3,682,000,000","3,555,100,000","2,178,500,000","1,995,600,000","1,980,800,000","1,986,100,000","1,825,500,000","1,960,000,000","1,938,100,000","1,700,900,000","1,507,900,000","1,417,800,000","1,457,900,000"
ShareIssued,"334,017,552","320,443,256","320,443,256","320,443,571","320,419,571","320,419,571","320,332,839","320,336,774","319,831,322","319,955,214","319,937,605","319,831,256","319,831,322","319,585,068","319,578,466","314,815,744","314,814,914","314,812,425","314,815,366","314,811,818","314,328,664","314,322,502","314,348,625","314,307,970","314,259,245","313,984,863","313,985,706","313,801,178","313,666,419","313,111,803","307,092,372","306,962,102","301,611,146","297,679,666","297,478,440","297,228,688","300,968,811","296,905,334","296,823,422","293,088,911","289,878,035","287,432,297","285,190,886","259,339,963","225,810,005","230,189,401","225,030,887","224,743,397","223,032,032","223,006,289","223,398,016","223,387,096","221,430,406","221,290,143","221,169,734","220,863,356","225,164,559","224,628,854","224,586,876","219,669,324","222,709,680","208,170,952","208,142,879","205,641,828","204,079,938","191,299,582","189,094,776","188,959,676","185,542,982","185,542,982","176,459,788","175,988,786","173,801,784","174,917,290","174,780,475","174,529,921","170,274,303","171,934,201","173,735,246","173,655,477","171,384,485","173,479,478","173,455,478","173,184,480","166,778,000","166,778,000","113,678,000","109,691,000","109,639,000","103,664,000","158,631,000","97,534,000","96,876,000","96,507,000","58,560,000","58,560,000","58,360,000","58,239,000","57,038,000","50,794,000","45,212,000","45,212,000","46,613,000","46,612,000","40,950,000"
OrdinarySharesNumber,"320,443,256","306,868,960","308,021,543","308,993,608","309,017,468","309,304,415","309,217,683","309,697,894","310,667,402","310,860,387","310,842,778","312,202,210","313,074,574","314,237,517","314,231,623","309,416,836","309,420,569","309,418,080","309,417,637","311,268,775","310,787,910","310,782,075","310,765,326","310,658,536","310,608,565","310,333,283","310,334,126","310,047,871","309,903,824","309,349,208","303,329,777","303,096,958","297,733,698","293,795,361","293,594,135","293,303,283","296,965,360","292,901,883","292,819,971","289,075,874","285,751,595","283,309,181","281,071,518","255,210,073","225,810,005","225,810,005","225,030,887","224,743,397","223,032,032","223,006,289","223,398,016","223,387,096","221,430,406","221,290,143","221,169,734","220,863,356","225,164,559","224,628,854","224,586,876","219,669,324","222,709,680","208,170,952","208,142,879","205,641,828","204,079,938","191,299,582","189,094,776","188,959,676","185,542,982","185,542,982","176,459,788","175,988,786","173,801,784","174,917,290","174,780,475","174,529,921","170,274,303","171,934,201","173,735,246","173,655,477","171,384,485","173,479,478","173,455,478","173,184,480","166,778,000","166,778,000","113,678,000","109,691,000","109,639,000","103,664,000","158,631,000","97,534,000","96,876,000","96,507,000","58,560,000","58,560,000","58,360,000","58,239,000","57,038,000","50,794,000","45,212,000","45,212,000","46,613,000","46,612,000","40,950,000"
PreferredSharesNumber,"796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","796,948","8,390,552","14,801,884","14,752,522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"13,574,296","13,574,296","12,421,713","11,449,963","11,402,103","11,115,156","11,115,156","10,638,880","9,163,920","9,094,827","9,094,827","7,629,046","6,756,748","5,347,551","5,346,843","5,398,908","5,394,345","5,394,345","5,397,729","3,543,043","3,540,754","3,540,427","3,583,299","3,649,434","3,650,680","3,651,580","3,651,580","3,753,307","3,762,595","3,762,595","3,762,595","3,865,144","3,877,448","3,884,305","3,884,305","3,925,405","4,003,451","4,003,451","4,003,451","4,013,037","4,126,440","4,123,116","4,119,368","4,129,890",,"4,379,396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
