name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
				OtherCurrentBorrowings,"18,521,000,000","13,617,000,000","14,631,000,000","16,221,000,000","13,906,000,000","13,306,000,000","15,180,000,000","15,659,000,000","14,909,000,000","11,096,000,000","11,206,000,000","13,070,000,000","13,582,000,000","13,920,000,000","13,383,000,000","13,789,000,000","10,858,000,000","12,488,000,000","13,296,000,000","13,114,000,000","13,604,000,000","10,942,000,000","11,826,000,000","13,525,000,000","11,676,000,000","11,207,158,441.272","11,077,226,172.966","13,049,021,648.626","13,752,433,152.341","14,568,730,658.344","13,670,856,820.02","13,472,762,030.156","12,771,634,006.11","12,539,692,826.129","14,133,210,191.775","17,790,807,093.739","16,482,647,615.283",,"13,901,986,971.572",,,"10,020,631,554.817",,,,,,,"7,677,000,584.343",,,"13,277,474,721.497",,,,,,,,,,,,,,,,,,,,,,"2,694,000,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,,"1,202,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"522,000,000",,,,"546,000,000",,,,"419,000,000",,,,"424,000,000",,,,"342,000,000",,,,"469,000,000",,,,"299,649,258.472",,,,"317,401,539.397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,"522,000,000",,,,"546,000,000",,,,"419,000,000",,,,"424,000,000",,,,"342,000,000",,,,"469,000,000",,,,"299,649,258.472",,,,"317,401,539.397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"934,000,000","17,544,000,000","1,100,000,000","426,000,000","917,000,000","13,834,000,000","696,000,000","803,000,000","369,000,000","11,486,000,000","794,000,000","580,000,000","611,000,000","10,434,000,000","905,000,000","1,037,000,000","578,000,000","10,589,000,000","1,600,000,000","1,227,000,000","1,487,000,000","9,875,000,000","2,243,000,000","2,133,000,000","1,119,000,000","9,449,308,183.048","918,941,530.49","1,984,023,730.225","2,330,703,821.33","9,999,470,997.434","299,174,381.428","216,485,839.8","198,764,723.93","7,268,485,516.169","801,325,582.659","557,365,182.772","683,364,866.01","4,964,755,951.589","456,540,107.389","460,593,654.043","421,538,750.688","6,918,734,597.971","247,474,007.907","131,881,699.31","92,868,988.391","219,951,554.974","89,000,000","273,000,000","260,585,290.355","18,588,000,000","23,509,000,000","125,884,916.821","18,963,000,000","16,393,000,000","18,455,000,000","17,639,000,000","17,549,000,000","15,207,000,000","16,898,000,000","15,112,000,000","16,235,000,000","14,583,000,000","13,369,000,000","12,199,000,000","13,373,000,000","10,882,000,000","12,546,000,000","11,864,000,000","11,380,000,000","10,030,000,000",,,"10,385,000,000","10,561,000,000","10,025,000,000","8,412,000,000","4,982,000,000","3,416,200,000","2,921,300,000","3,098,600,000","2,743,100,000","2,676,000,000","2,459,400,000","2,460,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"82,070,000,000","83,745,000,000","83,432,000,000","81,884,000,000","79,905,000,000","76,414,000,000","75,274,000,000","72,467,000,000","75,264,000,000","71,889,000,000","73,076,000,000","73,519,000,000","73,378,000,000","74,719,000,000","77,407,000,000","74,170,000,000","76,495,000,000","78,100,000,000","77,074,000,000","78,600,000,000","76,917,000,000","82,594,000,000","81,713,000,000","78,000,000,000","76,495,000,000","74,268,828,191.886","70,908,281,268.976","65,163,145,295.587","65,066,335,416.453","64,296,294,337.028","65,394,640,541.339","61,918,748,180.126","63,232,528,047.17","62,157,993,649.148","59,917,422,719.618","59,289,178,429.244","58,038,008,640.895","56,119,164,782.551","57,430,019,896.972","54,515,767,412.39","54,175,784,343.997","57,031,921,600.092","55,628,935,422.463","53,726,359,503.9","50,390,713,101.161","47,377,286,521.703","47,965,000,000","49,812,000,000","47,612,880,809.867","46,991,000,000","45,343,000,000","42,855,015,769.455","40,272,000,000","40,324,000,000","37,160,000,000","37,502,000,000","37,579,000,000","36,964,000,000","36,767,000,000","35,288,000,000","35,744,000,000","35,209,000,000","33,219,000,000","33,060,000,000","33,632,000,000","32,415,000,000","30,912,000,000","30,786,000,000","30,450,000,000","28,649,000,000","26,913,000,000","24,688,000,000","26,386,000,000","27,744,000,000","25,657,000,000","25,269,000,000","10,793,800,000","6,935,900,000","6,200,700,000","7,462,100,000","7,998,700,000","7,061,600,000","6,746,300,000","5,834,700,000"
		LongTermProvisions,"19,452,000,000","18,161,000,000","20,903,000,000","21,629,000,000","21,020,000,000","18,292,000,000","18,740,000,000","18,807,000,000","19,268,000,000","15,986,000,000","17,140,000,000","16,924,000,000","16,714,000,000","16,846,000,000","17,320,000,000","17,270,000,000","17,607,000,000","17,502,000,000","17,053,000,000","17,353,000,000","17,050,000,000","17,545,000,000","17,017,000,000","17,445,000,000","17,582,000,000","17,538,457,289.624","14,774,582,697.991","14,387,749,791.84","14,796,127,445.958","15,321,236,807.999","14,342,394,165.458","14,260,213,447.442","14,112,295,399.064","14,139,070,701.834","12,114,956,266.638","12,188,201,230.547","12,119,842,995.51","12,100,013,299.641","11,846,875,085.175","11,475,849,295.706","12,102,458,081.059","13,440,598,315.09","11,621,027,968.956","11,346,035,131.04","11,132,338,308.458","10,939,109,613.832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"48,896,000,000","47,773,000,000","47,923,000,000","45,394,000,000","44,396,000,000","40,129,000,000","41,088,000,000","38,362,000,000","40,257,000,000","41,340,000,000","40,226,000,000","41,548,000,000","42,017,000,000","43,067,000,000","44,450,000,000","41,668,000,000","43,138,000,000","44,464,000,000","42,873,000,000","43,363,000,000","41,827,000,000","45,481,000,000","43,242,000,000","39,433,000,000","37,506,000,000","34,617,084,150.349","33,907,728,014.897","29,396,076,186.511","29,293,873,578.527","29,457,507,868.913","31,594,355,491.07","29,447,138,209.118","29,918,759,921.561","26,674,875,251.118","30,443,581,246.265","29,547,593,195.802","28,541,778,442.945","25,153,610,852.507","29,390,280,465.535","27,797,679,972.706","26,483,104,887.97","26,379,735,228.38","28,036,315,712.403","27,554,857,174.926","25,310,779,436.153","22,539,465,991.035","23,021,000,000","23,275,000,000","21,143,732,528.941","21,723,000,000","21,558,000,000","20,364,930,898.656","18,478,000,000","18,707,000,000","16,474,000,000","16,950,000,000","16,344,000,000","16,324,000,000","15,357,000,000","13,877,000,000","13,988,000,000","13,186,000,000","13,261,000,000","13,110,000,000","13,564,000,000","12,299,000,000","11,472,000,000","11,376,000,000","11,689,000,000","10,668,000,000","10,910,000,000","9,951,000,000","10,079,000,000","10,839,000,000","10,211,000,000","10,266,000,000","6,272,100,000","4,447,900,000","3,765,000,000","4,093,000,000","5,056,100,000","4,271,800,000","4,094,200,000","3,739,000,000"
			LongTermDebt,"48,896,000,000","47,773,000,000","47,923,000,000","45,394,000,000","44,396,000,000","40,129,000,000","41,088,000,000","38,362,000,000","40,257,000,000","41,340,000,000","40,226,000,000","41,548,000,000","42,017,000,000","43,067,000,000","44,450,000,000","41,668,000,000","43,138,000,000","44,464,000,000","42,873,000,000","43,363,000,000","41,827,000,000","45,481,000,000","43,242,000,000","39,433,000,000","37,506,000,000","34,617,084,150.349","33,907,728,014.897","29,396,076,186.511","29,293,873,578.527","29,457,507,868.913","31,594,355,491.07","29,447,138,209.118","29,918,759,921.561","26,477,869,224.289","30,443,581,246.265","29,547,593,195.802","28,541,778,442.945","24,920,867,136.587","29,390,280,465.535","27,797,679,972.706","26,483,104,887.97","26,007,221,044.186","28,036,315,712.403","27,554,857,174.926","25,310,779,436.153","22,539,465,991.035","23,021,000,000","23,275,000,000","21,143,732,528.941","21,723,000,000","21,558,000,000","20,364,930,898.656","18,478,000,000","18,707,000,000","16,474,000,000","16,950,000,000","16,344,000,000","16,324,000,000","15,357,000,000","13,877,000,000","13,988,000,000","13,186,000,000","13,261,000,000","13,110,000,000","13,564,000,000","12,299,000,000","11,472,000,000","11,376,000,000","11,689,000,000","10,668,000,000","10,910,000,000","9,951,000,000","10,079,000,000","10,839,000,000","10,211,000,000","10,266,000,000","6,272,100,000","4,447,900,000","3,765,000,000","4,093,000,000","5,056,100,000","4,271,800,000","4,094,200,000","3,739,000,000"
			LongTermCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,006,026.829",,,,"232,743,715.92",,,,"372,514,184.194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"10,462,000,000","11,858,000,000","11,333,000,000","11,486,000,000","11,339,000,000","11,490,000,000","12,138,000,000","11,969,000,000","11,943,000,000","10,828,000,000","11,326,000,000","10,920,000,000","10,936,000,000","11,060,000,000","11,390,000,000","11,345,000,000","11,766,000,000","12,360,000,000","12,836,000,000","13,458,000,000","13,557,000,000","14,810,000,000","16,222,000,000","16,397,000,000","17,045,000,000","17,872,628,352.067","17,430,202,275.089","16,652,789,342.215","16,490,369,839.156","16,908,244,504.986","16,906,562,576.238","15,673,068,401.929","16,246,681,696.304","15,890,091,374.506","14,398,055,087.738","13,925,443,358.668","14,407,138,621.41","13,229,152,812.874","13,296,900,978.495","12,584,685,870.254","12,734,766,207.091","12,820,218,923.721","13,023,868,794.846","12,011,055,614.793","11,247,761,194.03","11,099,200,935.49","11,654,000,000","12,204,000,000","12,381,749,553.846","11,585,000,000","10,784,000,000","10,073,500,548.209","9,506,000,000","9,422,000,000","9,043,000,000","8,835,000,000","8,757,000,000","8,256,000,000","9,197,000,000","9,044,000,000","8,682,000,000","8,213,000,000","6,951,000,000","6,903,000,000","6,918,000,000","6,843,000,000","6,555,000,000","7,012,000,000","6,669,000,000","6,711,000,000","6,374,000,000","5,812,000,000","6,141,000,000","5,860,000,000","5,089,000,000","4,718,000,000","1,642,700,000","902,600,000","868,200,000","855,300,000","828,400,000","898,500,000","1,036,100,000","607,200,000"
			NonCurrentDeferredTaxesLiabilities,"10,462,000,000","11,858,000,000","11,333,000,000","11,486,000,000","11,339,000,000","11,490,000,000","12,138,000,000","11,969,000,000","11,943,000,000","10,828,000,000","11,326,000,000","10,920,000,000","10,936,000,000","11,060,000,000","11,390,000,000","11,345,000,000","11,766,000,000","12,360,000,000","12,836,000,000","13,458,000,000","13,557,000,000","14,810,000,000","16,222,000,000","16,397,000,000","17,045,000,000","17,872,628,352.067","17,430,202,275.089","16,652,789,342.215","16,490,369,839.156","16,908,244,504.986","16,906,562,576.238","15,673,068,401.929","16,246,681,696.304","15,890,091,374.506","14,398,055,087.738","13,925,443,358.668","14,407,138,621.41","13,229,152,812.874","13,296,900,978.495","12,584,685,870.254","12,734,766,207.091","12,820,218,923.721","13,023,868,794.846","12,011,055,614.793","11,247,761,194.03","11,099,200,935.49","11,654,000,000","12,204,000,000","12,381,749,553.846","11,585,000,000","10,784,000,000","10,073,500,548.209","9,506,000,000","9,422,000,000","9,043,000,000","8,835,000,000","8,757,000,000","8,256,000,000","9,197,000,000","9,044,000,000","8,682,000,000","8,213,000,000","6,951,000,000","6,903,000,000","6,918,000,000","6,843,000,000","6,555,000,000","7,012,000,000","6,669,000,000","6,711,000,000","6,374,000,000","5,812,000,000","6,141,000,000","5,860,000,000","5,089,000,000","4,718,000,000","1,642,700,000","902,600,000","868,200,000","855,300,000","828,400,000","898,500,000","1,036,100,000","607,200,000"
		NonCurrentAccruedExpenses,,"386,000,000",,,,"736,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"3,260,000,000","3,501,000,000","3,273,000,000","3,375,000,000","3,150,000,000","3,363,000,000","3,308,000,000","3,329,000,000","3,796,000,000","3,735,000,000","4,384,000,000","4,127,000,000","3,711,000,000","3,746,000,000","4,247,000,000","3,887,000,000","3,984,000,000","3,774,000,000","4,312,000,000","4,426,000,000","4,483,000,000","4,758,000,000","5,232,000,000","4,725,000,000","4,362,000,000","4,240,658,399.845","4,795,768,280.999","4,726,529,975.021","4,485,964,552.812","2,609,305,155.13","2,551,328,308.573","2,538,328,121.637","2,954,791,030.242","2,892,877,972.912","2,960,830,118.976","3,056,098,443.721","2,969,248,581.03","2,887,352,041.495","2,895,963,367.767","2,657,552,273.724","2,855,455,167.877","2,922,803,599.06","2,947,722,946.259","2,814,411,583.142","2,699,834,162.521","2,799,509,981.346",,,"3,930,889,622.388",,,"3,809,033,934.783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,551,328,308.573","2,538,328,121.637","2,954,791,030.242","2,892,877,972.912","2,960,830,118.976","3,056,098,443.721","2,969,248,581.03","2,887,352,041.495","2,895,963,367.767","2,657,552,273.724","2,855,455,167.877","2,922,803,599.06","2,947,722,946.259","2,814,411,583.142","2,699,834,162.521","2,799,509,981.346",,,"3,930,889,622.388",,,"3,809,033,934.783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,561,078,348.778",,,,"2,487,032,850.113",,,,"1,468,565,533.841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,000,000","501,000,000","501,000,000","503,000,000","498,000,000","500,000,000","503,000,000","500,000,000","501,000,000","497,000,000","505,000,000","501,000,000","506,000,000",,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"571,842,200.507",,"262,002,925.921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,"2,066,000,000",,,,"2,404,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,290,000,000","14,333,000,000","10,156,509,104.692","13,683,000,000","13,001,000,000","8,607,550,387.807","12,288,000,000","12,195,000,000","11,643,000,000","11,717,000,000","12,478,000,000","12,384,000,000","12,213,000,000","12,367,000,000","13,074,000,000","13,611,000,000","12,506,000,000","12,546,000,000","12,647,000,000","12,775,000,000","12,385,000,000","11,895,000,000","11,592,000,000","10,769,000,000","9,132,000,000","8,420,000,000","9,665,000,000","10,539,000,000","10,357,000,000","10,285,000,000","2,879,000,000","1,585,400,000","1,567,500,000","2,513,800,000","2,114,200,000","1,891,300,000","1,616,000,000","1,488,500,000"
TotalEquityGrossMinorityInterest,"114,434,000,000","119,305,000,000","117,313,000,000","119,224,000,000","120,358,000,000","118,114,000,000","120,623,000,000","120,263,000,000","123,686,000,000","114,037,000,000","112,600,000,000","109,960,000,000","106,654,000,000","101,574,000,000","101,116,000,000","100,889,000,000","99,403,000,000","95,409,000,000","99,161,000,000","100,348,000,000","98,120,000,000","93,531,000,000","103,790,000,000","106,216,000,000","106,384,000,000","103,441,133,419.868","100,136,289,419.353","96,484,700,249.792","96,853,549,841.205","98,120,718,385.484","95,098,932,987.507","92,872,425,274.405","96,340,861,491.669","89,934,547,339.771","90,667,952,409.409","90,199,058,993.847","89,561,742,862.791","81,488,229,817.795","79,616,506,309.793","75,319,247,453.331","78,355,193,384.258","76,707,834,259.843","74,065,016,839.947","73,323,418,822.605","71,112,437,810.945","69,535,317,537.656","72,953,000,000","77,382,000,000","73,568,755,034.034","66,736,000,000","62,333,000,000","60,200,062,265.658","58,407,000,000","54,307,000,000","54,039,000,000","52,497,000,000","53,406,000,000","49,095,000,000","48,962,000,000","45,090,000,000","46,516,000,000","43,197,000,000","40,704,000,000","38,164,000,000","40,754,000,000","39,061,000,000","36,013,000,000","34,878,000,000","35,754,000,000","34,523,000,000","33,282,000,000","31,046,000,000","30,469,000,000","31,226,000,000","30,449,000,000","30,021,000,000","15,524,600,000","12,653,500,000","11,575,900,000","12,111,800,000","11,458,400,000","10,442,800,000","9,366,700,000","8,758,900,000"
	StockholdersEquity,"112,006,000,000","116,778,000,000","114,994,000,000","116,862,000,000","117,993,000,000","115,640,000,000","118,193,000,000","117,975,000,000","121,187,000,000","111,556,000,000","109,801,000,000","107,188,000,000","103,831,000,000","98,680,000,000","98,168,000,000","97,985,000,000","96,443,000,000","92,494,000,000","96,093,000,000","97,244,000,000","95,096,000,000","90,330,000,000","100,408,000,000","102,872,000,000","103,136,000,000","100,291,364,025.519","97,809,923,489.009","94,271,700,666.112","94,567,667,247.208","96,426,587,668.95","93,461,819,956.087","91,282,330,451.075","94,640,022,411.056","88,182,230,574.817","88,675,503,884.392","88,846,905,537.459","88,293,846,892.384","80,348,450,591.834","78,474,474,638.175","74,273,772,968.758","76,901,287,438.414","75,293,713,106.768","72,660,711,670.816","71,972,332,903.081","69,780,431,177.446","68,201,687,223.32","71,543,000,000","76,035,000,000","72,253,194,143.938","65,506,000,000","61,118,000,000","59,094,170,039.39","57,248,000,000","53,216,000,000","52,945,000,000","51,496,000,000","52,300,000,000","48,103,000,000","47,742,000,000","44,235,000,000","45,420,000,000","42,345,000,000","39,866,000,000","37,402,000,000","39,874,000,000","38,226,000,000","35,271,000,000","34,166,000,000","34,975,000,000","33,763,000,000","32,494,000,000","30,246,000,000","29,829,000,000","30,515,000,000","28,960,000,000","28,526,000,000","15,218,600,000","12,371,800,000","11,309,500,000","11,683,400,000","10,972,500,000","9,989,300,000","8,989,600,000","8,347,400,000"
		CapitalStock,"8,123,000,000","8,123,000,000","8,300,000,000","8,301,000,000","8,231,000,000","8,227,000,000","8,304,000,000","8,305,000,000","8,207,000,000","7,882,000,000","7,806,000,000","7,797,000,000","7,667,000,000","7,604,000,000","7,849,000,000","7,846,000,000","7,709,000,000","7,670,000,000","7,602,000,000","7,549,000,000","7,519,000,000","7,518,000,000","7,516,000,000","7,511,000,000","7,496,000,000","8,207,904,112.237","8,019,485,338.767","7,730,537,052.456","7,574,787,419.322","7,822,625,439.733","7,594,920,455.567","7,483,320,462.343","7,885,223,376.866","7,658,609,292.982","8,025,479,437.171","8,545,783,568.585","8,299,212,153.729","7,812,209,070.355","8,002,398,539.072","7,155,042,160.16","7,881,700,653.788","8,411,656,828.472","8,594,230,487.626","8,321,174,027.723","7,868,656,716.418","8,255,143,803.77","8,350,000,000","9,455,000,000","9,460,035,692.288","8,746,000,000","8,546,000,000","8,098,596,315.497","7,989,000,000","8,003,000,000","7,687,000,000","7,901,000,000","7,486,000,000","7,280,000,000","7,482,000,000","7,684,000,000","8,239,000,000","8,602,000,000","8,135,000,000","7,967,000,000","7,995,000,000","8,160,000,000","7,907,000,000","7,902,000,000","7,490,000,000","7,218,000,000","7,043,000,000","6,292,000,000","5,893,000,000","6,741,000,000","7,177,000,000","7,890,000,000","4,114,600,000","2,437,000,000","248,600,000","252,500,000","249,800,000","250,400,000","250,600,000","260,900,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499,000,000","602,000,000","500,400,000","251,100,000","248,600,000","252,500,000","249,800,000","250,400,000","250,600,000","260,900,000"
			CommonStock,"8,123,000,000","8,123,000,000","8,300,000,000","8,301,000,000","8,231,000,000","8,227,000,000","8,304,000,000","8,305,000,000","8,207,000,000","7,882,000,000","7,806,000,000","7,797,000,000","7,667,000,000","7,604,000,000","7,849,000,000","7,846,000,000","7,709,000,000","7,670,000,000","7,602,000,000","7,549,000,000","7,519,000,000","7,518,000,000","7,516,000,000","7,511,000,000","7,496,000,000","8,207,904,112.237","8,019,485,338.767","7,730,537,052.456","7,574,787,419.322","7,822,625,439.733","7,594,920,455.567","7,483,320,462.343","7,885,223,376.866","7,658,609,292.982","8,025,479,437.171","8,545,783,568.585","8,299,212,153.729","7,812,209,070.355","8,002,398,539.072","7,155,042,160.16","7,881,700,653.788","8,411,656,828.472","8,594,230,487.626","8,321,174,027.723","7,868,656,716.418","8,255,143,803.77","8,350,000,000","9,455,000,000","9,460,035,692.288","8,746,000,000","8,546,000,000","8,098,596,315.497","7,989,000,000","8,003,000,000","7,687,000,000","7,901,000,000","7,486,000,000","7,280,000,000","7,482,000,000","7,684,000,000","8,239,000,000","8,602,000,000","8,135,000,000","7,967,000,000","7,995,000,000","8,160,000,000","7,907,000,000","7,902,000,000","7,490,000,000","7,218,000,000","7,043,000,000","6,292,000,000","5,893,000,000","6,741,000,000","6,678,000,000","7,288,000,000","3,614,200,000","2,185,900,000","0","0","0","0","0","0"
		AdditionalPaidInCapital,"119,935,000,000","121,170,000,000","123,805,000,000","123,351,000,000","123,702,000,000","120,569,000,000","123,167,000,000","121,896,000,000","120,559,000,000","112,040,000,000","111,128,000,000","110,305,000,000","109,583,000,000","105,547,000,000","106,189,000,000","106,343,000,000","103,766,000,000","101,528,000,000","103,519,000,000","103,286,000,000","102,755,000,000","94,646,000,000","101,979,000,000","101,100,000,000","101,568,000,000","102,804,551,354.636","98,700,527,615.475","93,392,225,228.976","91,884,796,639.689","94,991,668,209.591","90,783,374,635.662","87,583,081,188.52","93,754,252,097.702","86,197,913,291.426","89,452,382,245.885","92,867,173,362.287","91,318,159,997.741","80,513,366,139.114","79,818,201,640.819","71,006,969,829.897","77,898,750,151.029","79,334,059,258.41","77,809,342,509.884","77,208,316,965.037","73,231,177,446.103","73,707,436,589.916","75,767,000,000","86,668,000,000","82,717,667,682.686",,"64,307,000,000","59,880,612,369.208","57,377,000,000",,,"52,783,000,000","50,652,000,000",,,,,,,,,,,,,,"31,125,000,000","27,224,000,000",,"14,560,000,000","10,074,000,000","13,711,000,000","10,893,200,000","2,323,100,000",,,,,,
		RetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,707,436,589.916",,,,"71,258,000,000",,,,"54,719,000,000","52,445,000,000",,,"44,386,000,000","45,527,000,000","43,978,000,000","45,383,000,000","45,062,000,000","42,654,000,000","38,891,000,000","39,871,000,000","38,229,000,000","37,684,000,000","36,492,000,000","35,618,000,000","32,049,000,000",,,"22,501,000,000","10,421,000,000","11,225,000,000","9,636,000,000",,"7,887,700,000","6,887,200,000","7,027,700,000","6,698,100,000","6,078,300,000","5,237,100,000","5,304,300,000"
		TreasuryStock,"1,621,000,000","1,012,000,000","3,814,000,000","3,613,000,000","2,334,000,000","1,843,000,000","2,957,000,000","2,462,000,000","1,166,000,000","458,000,000","458,000,000","600,000,000","600,000,000","600,000,000","4,422,000,000","4,585,000,000","4,585,000,000","4,585,000,000","4,585,000,000","4,348,000,000","4,348,000,000","4,354,000,000","4,360,000,000","4,303,000,000","4,303,000,000","4,665,967,024.773","4,559,623,247.467","4,347,939,217.319","4,279,786,907.079","4,419,816,436.11","4,291,162,157.651","4,291,736,824.115","4,522,230,967.277","4,393,752,835.202","4,604,226,652.904","5,071,299,312.342","4,945,923,813.289","4,658,864,210.666","4,867,944,070.43","4,352,488,180.533","4,838,298,272.228","5,189,409,135.194","5,331,673,744.326","7,024,804,983.445","6,645,439,469.32","6,973,021,132.054","6,851,000,000","9,877,000,000","9,417,394,462.957","8,078,000,000","7,223,000,000","6,333,500,277.488","5,827,000,000","7,681,000,000","6,552,000,000","8,358,000,000","6,738,000,000","5,244,000,000","6,467,000,000","8,539,000,000","7,578,000,000","5,016,000,000","7,196,000,000","6,255,000,000","4,747,000,000","4,054,000,000","7,760,000,000","7,993,000,000","6,539,000,000","4,632,000,000","5,344,000,000","4,388,000,000",,"1,835,000,000",,"3,034,000,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-14,431,000,000","-11,503,000,000","-13,297,000,000","-11,177,000,000","-11,606,000,000","-11,313,000,000","-10,321,000,000","-9,764,000,000","-6,413,000,000","-7,908,000,000","-8,675,000,000","-10,314,000,000","-12,819,000,000","-13,871,000,000","-11,448,000,000","-11,619,000,000","-10,447,000,000","-12,119,000,000","-10,443,000,000","-9,243,000,000","-10,830,000,000","-7,480,000,000","-4,727,000,000","-1,436,000,000","-1,625,000,000","-6,055,124,416.582","-4,350,466,217.766","-2,503,122,398.002","-612,129,904.723","-1,967,889,544.264","-625,312,977.491","507,665,624.327","-2,477,222,096.234","-1,280,539,174.389","-4,198,131,145.76","-7,494,752,081.071","-6,377,601,445.797","-3,318,260,406.969","-4,478,181,471.286","464,249,159.234","-4,040,865,094.175","-7,262,593,844.919","-8,411,187,582.369","-6,532,353,106.235","-4,673,963,515.755","-6,787,872,038.311","-5,722,000,000","-10,211,000,000","-10,507,114,768.079","-6,419,000,000","-4,512,000,000","-2,551,538,367.828","-2,292,000,000","-1,825,000,000","-635,000,000","-831,000,000","901,000,000","1,682,000,000","1,199,000,000","1,112,000,000","-623,000,000","-6,303,000,000","-3,726,000,000","-3,200,000,000","-3,244,000,000","-4,109,000,000","-2,559,000,000","-2,235,000,000","-1,594,000,000","-872,000,000","-329,000,000","1,116,000,000","1,435,000,000","628,000,000","484,000,000","322,000,000","210,900,000","-276,000,000",,,,,,
